182.5000000000;0.5016645789
183.0000000000;0.4946632385
183.5000000000;0.5045438409
184.0000000000;0.5269858241
184.5000000000;0.5428533554
185.0000000000;0.5736257434
185.5000000000;0.6339688897
186.0000000000;0.6826184988
186.5000000000;0.7820237279
187.0000000000;0.9894204140
187.5000000000;1.1309235096
188.0000000000;1.1960343122
188.5000000000;1.2653975487
189.0000000000;1.3297935724
189.5000000000;1.3555502892
190.0000000000;1.3554059267
190.5000000000;1.3428204060
191.0000000000;1.3268512487
191.5000000000;1.3140380383
192.0000000000;1.2955859900
192.5000000000;1.2647033930
193.0000000000;1.2346009016
193.5000000000;1.2129120827
194.0000000000;1.1905568838
194.5000000000;1.1667832136
195.0000000000;1.1437075138
195.5000000000;1.1232653856
196.0000000000;1.1064612865
196.5000000000;1.0910007954
197.0000000000;1.0760693550
197.5000000000;1.0623470545
198.0000000000;1.0504720211
198.5000000000;1.0403635502
199.0000000000;1.0311646461
199.5000000000;1.0228388309
200.0000000000;1.0156335831
200.5000000000;1.0089505911
201.0000000000;1.0026309490
201.5000000000;0.9973751307
202.0000000000;0.9932125807
202.5000000000;0.9897265434
203.0000000000;0.9868001342
203.5000000000;0.9844162464
204.0000000000;0.9825749397
204.5000000000;0.9814130068
205.0000000000;0.9811583161
205.5000000000;0.9814065099
206.0000000000;0.9815755486
206.5000000000;0.9819293618
207.0000000000;0.9827236533
207.5000000000;0.9837804437
208.0000000000;0.9849334359
208.5000000000;0.9860575199
209.0000000000;0.9870176315
209.5000000000;0.9877272248
210.0000000000;0.9882236123
210.5000000000;0.9880760312
211.0000000000;0.9864358306
211.5000000000;0.9835016131
212.0000000000;0.9798694253
212.5000000000;0.9756183624
213.0000000000;0.9707828164
213.5000000000;0.9654651880
214.0000000000;0.9596040845
214.5000000000;0.9529033899
215.0000000000;0.9444192648
215.5000000000;0.9337889552
216.0000000000;0.9218751788
216.5000000000;0.9086001515
217.0000000000;0.8932814598
217.5000000000;0.8760914207
218.0000000000;0.8575475216
218.5000000000;0.8383385539
219.0000000000;0.8187663555
219.5000000000;0.7987779975
220.0000000000;0.7785021663
220.5000000000;0.7580422163
221.0000000000;0.7373599410
221.5000000000;0.7165054679
222.0000000000;0.6956318021
222.5000000000;0.6746773124
223.0000000000;0.6535703540
223.5000000000;0.6324413419
224.0000000000;0.6114004850
224.5000000000;0.5904815793
225.0000000000;0.5698367953
225.5000000000;0.5496485829
226.0000000000;0.5298562050
226.5000000000;0.5105172396
227.0000000000;0.4919593334
227.5000000000;0.4741860032
228.0000000000;0.4570075572
228.5000000000;0.4405397773
229.0000000000;0.4249200225
229.5000000000;0.4101226330
230.0000000000;0.3961426914
230.5000000000;0.3829579055
231.0000000000;0.3705272377
231.5000000000;0.3588418067
232.0000000000;0.3478700519
232.5000000000;0.3375378549
233.0000000000;0.3277771473
233.5000000000;0.3185870349
234.0000000000;0.3099969327
234.5000000000;0.3018954396
235.0000000000;0.2941548526
235.5000000000;0.2867526412
236.0000000000;0.2796649933
236.5000000000;0.2728786469
237.0000000000;0.2663082182
237.5000000000;0.2598384023
238.0000000000;0.2534956932
238.5000000000;0.2472905666
239.0000000000;0.2411077768
239.5000000000;0.2349055111
240.0000000000;0.2287194282
240.5000000000;0.2225409746
241.0000000000;0.2163725495
241.5000000000;0.2102295160
242.0000000000;0.2041248530
242.5000000000;0.1981027573
243.0000000000;0.1922253668
243.5000000000;0.1865648627
244.0000000000;0.1811136007
244.5000000000;0.1758939177
245.0000000000;0.1710263789
245.5000000000;0.1665489674
246.0000000000;0.1624487489
246.5000000000;0.1587694585
247.0000000000;0.1555506587
247.5000000000;0.1527420282
248.0000000000;0.1503243297
248.5000000000;0.1483212560
249.0000000000;0.1466564685
249.5000000000;0.1452508718
250.0000000000;0.1442245841
250.5000000000;0.1435858756
251.0000000000;0.1430952251
251.5000000000;0.1427266002
252.0000000000;0.1426053643
252.5000000000;0.1427148432
253.0000000000;0.1429806203
253.5000000000;0.1433153003
254.0000000000;0.1437375993
254.5000000000;0.1443490982
255.0000000000;0.1450656354
255.5000000000;0.1457703263
256.0000000000;0.1465037018
256.5000000000;0.1473197639
257.0000000000;0.1482473314
257.5000000000;0.1492528170
258.0000000000;0.1502796561
258.5000000000;0.1513105035
259.0000000000;0.1523664743
259.5000000000;0.1535137445
260.0000000000;0.1547203362
260.5000000000;0.1558893621
261.0000000000;0.1569920480
261.5000000000;0.1580665857
262.0000000000;0.1592269838
262.5000000000;0.1603871286
263.0000000000;0.1613290757
263.5000000000;0.1622546762
264.0000000000;0.1633779109
264.5000000000;0.1644725204
265.0000000000;0.1654284000
265.5000000000;0.1663520932
266.0000000000;0.1672866493
266.5000000000;0.1682194918
267.0000000000;0.1690775305
267.5000000000;0.1698389202
268.0000000000;0.1705740243
268.5000000000;0.1712573022
269.0000000000;0.1718087047
269.5000000000;0.1722479314
270.0000000000;0.1726047248
270.5000000000;0.1728627831
271.0000000000;0.1729992330
271.5000000000;0.1729922742
272.0000000000;0.1728340387
272.5000000000;0.1725607216
273.0000000000;0.1723082215
273.5000000000;0.1720730811
274.0000000000;0.1716828644
274.5000000000;0.1711332947
275.0000000000;0.1705264747
275.5000000000;0.1699882448
276.0000000000;0.1695101112
276.5000000000;0.1688779891
277.0000000000;0.1681314409
277.5000000000;0.1674641222
278.0000000000;0.1668155789
278.5000000000;0.1660850346
279.0000000000;0.1652701050
279.5000000000;0.1644240171
280.0000000000;0.1636189520
280.5000000000;0.1627603322
281.0000000000;0.1617629677
281.5000000000;0.1607887894
282.0000000000;0.1598887593
