
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (trace range)	umol/l	OFF	UB7-498-064	3	ON External	20.000	ON	1004	0.500	30%	40x	240	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	17.254	23.511	1007	100.000	20.950	50.083	6.802	0.827	0.075	470	0.874	-0.350	0.811	0.000	-0.000106	
Data	Smoothing:	1	
Date:	03.05.2020	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
03.05.2020	16:16:01	0.00		0.060000	---	---	---	16.479	---	---	---	1012.01	31.437	16.479	---	---	50.060	---	---	---	71.571	---	---	---	0.631	---	---	---	
03.05.2020	16:16:11	10.00		0.057000	---	---	---	16.477	---	---	---	1012.04	31.376	16.477	---	---	50.065	---	---	---	71.593	---	---	---	0.623	---	---	---	
03.05.2020	16:16:21	20.00		0.054000	---	---	---	16.479	---	---	---	1011.98	31.300	16.479	---	---	50.069	---	---	---	71.575	---	---	---	0.635	---	---	---	
03.05.2020	16:16:31	30.00		0.038000	---	---	---	16.477	---	---	---	1012.04	31.261	16.477	---	---	50.096	---	---	---	71.563	---	---	---	0.640	---	---	---	
03.05.2020	16:16:41	40.00		0.053000	---	---	---	16.479	---	---	---	1012.07	31.223	16.479	---	---	50.071	---	---	---	71.577	---	---	---	0.657	---	---	---	
03.05.2020	16:16:51	50.00		0.068000	---	---	---	16.477	---	---	---	1012.04	31.178	16.477	---	---	50.047	---	---	---	71.589	---	---	---	0.641	---	---	---	
03.05.2020	16:17:01	60.00		0.054000	---	---	---	16.477	---	---	---	1012.10	31.200	16.477	---	---	50.069	---	---	---	71.586	---	---	---	0.636	---	---	---	
03.05.2020	16:17:11	70.00		0.066000	---	---	---	16.474	---	---	---	1012.11	31.200	16.474	---	---	50.050	---	---	---	71.572	---	---	---	0.635	---	---	---	
03.05.2020	16:17:21	80.00		0.071000	---	---	---	16.474	---	---	---	1012.08	31.200	16.474	---	---	50.042	---	---	---	71.574	---	---	---	0.636	---	---	---	
03.05.2020	16:17:31	90.00		0.061000	---	---	---	16.466	---	---	---	1011.93	31.155	16.466	---	---	50.060	---	---	---	71.564	---	---	---	0.636	---	---	---	
03.05.2020	16:17:41	100.00		0.056000	---	---	---	16.474	---	---	---	1012.02	31.117	16.474	---	---	50.067	---	---	---	71.550	---	---	---	0.627	---	---	---	
