
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (trace range)	umol/l	OFF	UB7-498-064	3	ON External	20.000	ON	1004	1.000	30%	40x	240	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	17.254	23.511	1007	100.000	20.950	50.083	6.802	0.827	0.075	470	0.874	-0.350	0.811	0.000	-0.000106	
Data	Smoothing:	1	
Date:	11.03.2020	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
11.03.2020	14:43:16	0.00		0.0000	---	---	---	16.487	---	---	---	1003.87	28.057	16.487	---	---	50.157	---	---	---	71.323	---	---	---	0.641	---	---	---	
11.03.2020	14:43:26	10.00		0.0070000	---	---	---	16.492	---	---	---	1003.84	28.332	16.492	---	---	50.144	---	---	---	71.330	---	---	---	0.656	---	---	---	
11.03.2020	14:43:36	20.00		-0.015000	---	---	---	16.498	---	---	---	1003.84	28.057	16.498	---	---	50.182	---	---	---	71.308	---	---	---	0.668	---	---	---	
11.03.2020	14:43:46	30.00		-0.0080000	---	---	---	16.485	---	---	---	1003.96	27.996	16.485	---	---	50.171	---	---	---	71.315	---	---	---	0.655	---	---	---	
11.03.2020	14:43:56	40.00		-0.016000	---	---	---	16.485	---	---	---	1003.87	27.599	16.485	---	---	50.184	---	---	---	71.292	---	---	---	0.643	---	---	---	
11.03.2020	14:44:06	50.00		-0.018000	---	---	---	16.487	---	---	---	1003.90	27.874	16.487	---	---	50.187	---	---	---	71.299	---	---	---	0.637	---	---	---	
11.03.2020	14:44:16	60.00		0.0060000	---	---	---	16.477	---	---	---	1003.84	27.760	16.477	---	---	50.147	---	---	---	71.317	---	---	---	0.656	---	---	---	
11.03.2020	14:44:26	70.00		-0.0010000	---	---	---	16.487	---	---	---	1003.93	27.874	16.487	---	---	50.159	---	---	---	71.296	---	---	---	0.643	---	---	---	
11.03.2020	14:44:36	80.00		-0.013000	---	---	---	16.482	---	---	---	1003.87	27.920	16.482	---	---	50.179	---	---	---	71.276	---	---	---	0.643	---	---	---	
11.03.2020	14:44:46	90.00		-0.0020000	---	---	---	16.487	---	---	---	1003.78	27.721	16.487	---	---	50.161	---	---	---	71.294	---	---	---	0.654	---	---	---	
11.03.2020	14:44:56	100.00		0.0010000	---	---	---	16.487	---	---	---	1003.87	27.363	16.487	---	---	50.154	---	---	---	71.278	---	---	---	0.648	---	---	---	
11.03.2020	14:45:06	110.00		-0.017000	---	---	---	16.495	---	---	---	1003.84	27.699	16.495	---	---	50.185	---	---	---	71.265	---	---	---	0.643	---	---	---	
11.03.2020	14:45:16	120.00		-0.018000	---	---	---	16.495	---	---	---	1003.90	27.935	16.495	---	---	50.187	---	---	---	71.259	---	---	---	0.655	---	---	---	
11.03.2020	14:45:26	130.00		-0.010000	---	---	---	16.495	---	---	---	1003.90	27.851	16.495	---	---	50.173	---	---	---	71.251	---	---	---	0.642	---	---	---	
11.03.2020	14:45:36	140.00		-0.011000	---	---	---	16.490	---	---	---	1003.93	27.538	16.490	---	---	50.175	---	---	---	71.264	---	---	---	0.631	---	---	---	
11.03.2020	14:45:46	150.00		0.015000	---	---	---	16.482	---	---	---	1003.84	27.851	16.482	---	---	50.133	---	---	---	71.266	---	---	---	0.637	---	---	---	
11.03.2020	14:45:56	160.00		0.0040000	---	---	---	16.498	---	---	---	1003.93	27.935	16.498	---	---	50.149	---	---	---	71.264	---	---	---	0.653	---	---	---	
11.03.2020	14:46:06	170.00		-0.015000	---	---	---	16.495	---	---	---	1003.93	27.973	16.495	---	---	50.182	---	---	---	71.257	---	---	---	0.656	---	---	---	
11.03.2020	14:46:16	180.00		0.0000	---	---	---	16.490	---	---	---	1003.84	27.897	16.490	---	---	50.157	---	---	---	71.237	---	---	---	0.654	---	---	---	
11.03.2020	14:46:26	190.00		-0.0050000	---	---	---	16.492	---	---	---	1003.84	27.500	16.492	---	---	50.165	---	---	---	71.257	---	---	---	0.646	---	---	---	
11.03.2020	14:46:36	200.00		0.0030000	---	---	---	16.487	---	---	---	1003.87	27.340	16.487	---	---	50.151	---	---	---	71.266	---	---	---	0.643	---	---	---	
11.03.2020	14:46:46	210.00		0.0000	---	---	---	16.482	---	---	---	1003.84	27.226	16.482	---	---	50.158	---	---	---	71.242	---	---	---	0.631	---	---	---	
11.03.2020	14:46:56	220.00		-0.0010000	---	---	---	16.487	---	---	---	1003.81	27.378	16.487	---	---	50.160	---	---	---	71.237	---	---	---	0.640	---	---	---	
11.03.2020	14:47:06	230.00		0.0010000	---	---	---	16.490	---	---	---	1003.81	27.302	16.490	---	---	50.154	---	---	---	71.244	---	---	---	0.638	---	---	---	
11.03.2020	14:47:16	240.00		-0.0030000	---	---	---	16.487	---	---	---	1003.90	27.416	16.487	---	---	50.162	---	---	---	71.239	---	---	---	0.645	---	---	---	
11.03.2020	14:47:26	250.00		-0.016000	---	---	---	16.485	---	---	---	1003.81	27.142	16.485	---	---	50.184	---	---	---	71.221	---	---	---	0.653	---	---	---	
11.03.2020	14:47:36	260.00		0.0090000	---	---	---	16.479	---	---	---	1003.79	27.203	16.479	---	---	50.143	---	---	---	71.240	---	---	---	0.642	---	---	---	
11.03.2020	14:47:46	270.00		0.0010000	---	---	---	16.487	---	---	---	1003.84	27.203	16.487	---	---	50.154	---	---	---	71.231	---	---	---	0.641	---	---	---	
11.03.2020	14:47:56	280.00		-0.011000	---	---	---	16.482	---	---	---	1003.96	27.279	16.482	---	---	50.177	---	---	---	71.228	---	---	---	0.637	---	---	---	
11.03.2020	14:48:06	290.00		0.0020000	---	---	---	16.492	---	---	---	1003.93	27.119	16.492	---	---	50.152	---	---	---	71.245	---	---	---	0.640	---	---	---	
11.03.2020	14:48:16	300.00		-0.010000	---	---	---	16.487	---	---	---	1003.90	27.279	16.487	---	---	50.174	---	---	---	71.205	---	---	---	0.632	---	---	---	
11.03.2020	14:48:26	310.00		0.015000	---	---	---	16.487	---	---	---	1003.93	27.355	16.487	---	---	50.132	---	---	---	71.238	---	---	---	0.628	---	---	---	
11.03.2020	14:48:36	320.00		0.017000	---	---	---	16.479	---	---	---	1003.93	27.439	16.479	---	---	50.129	---	---	---	71.233	---	---	---	0.641	---	---	---	
11.03.2020	14:48:46	330.00		-0.0060000	---	---	---	16.485	---	---	---	1003.84	27.241	16.485	---	---	50.167	---	---	---	71.217	---	---	---	0.641	---	---	---	
11.03.2020	14:48:56	340.00		-0.012000	---	---	---	16.487	---	---	---	1003.82	26.844	16.487	---	---	50.178	---	---	---	71.222	---	---	---	0.641	---	---	---	
11.03.2020	14:49:06	350.00		-0.0030000	---	---	---	16.485	---	---	---	1003.73	26.768	16.485	---	---	50.163	---	---	---	71.202	---	---	---	0.639	---	---	---	
11.03.2020	14:49:16	360.00		-0.0010000	---	---	---	16.487	---	---	---	1003.76	27.004	16.487	---	---	50.160	---	---	---	71.200	---	---	---	0.637	---	---	---	
11.03.2020	14:49:26	370.00		-0.0060000	---	---	---	16.482	---	---	---	1003.85	27.119	16.482	---	---	50.168	---	---	---	71.211	---	---	---	0.654	---	---	---	
11.03.2020	14:49:36	380.00		0.0050000	---	---	---	16.490	---	---	---	1003.82	27.241	16.490	---	---	50.148	---	---	---	71.230	---	---	---	0.642	---	---	---	
11.03.2020	14:49:46	390.00		0.0040000	---	---	---	16.487	---	---	---	1003.85	27.081	16.487	---	---	50.149	---	---	---	71.197	---	---	---	0.641	---	---	---	
11.03.2020	14:49:56	400.00		0.0090000	---	---	---	16.485	---	---	---	1003.79	26.920	16.485	---	---	50.141	---	---	---	71.214	---	---	---	0.624	---	---	---	
11.03.2020	14:50:06	410.00		0.015000	---	---	---	16.479	---	---	---	1003.79	26.844	16.479	---	---	50.132	---	---	---	71.208	---	---	---	0.638	---	---	---	
11.03.2020	14:50:16	420.00		0.0060000	---	---	---	16.487	---	---	---	1003.99	26.806	16.487	---	---	50.146	---	---	---	71.214	---	---	---	0.638	---	---	---	
11.03.2020	14:50:26	430.00		-0.019000	---	---	---	16.487	---	---	---	1003.99	26.882	16.487	---	---	50.189	---	---	---	71.186	---	---	---	0.643	---	---	---	
11.03.2020	14:50:36	440.00		-0.0060000	---	---	---	16.490	---	---	---	1003.90	27.081	16.490	---	---	50.167	---	---	---	71.207	---	---	---	0.642	---	---	---	
11.03.2020	14:50:46	450.00		-0.0020000	---	---	---	16.482	---	---	---	1003.90	27.081	16.482	---	---	50.162	---	---	---	71.196	---	---	---	0.637	---	---	---	
11.03.2020	14:50:56	460.00		0.0080000	---	---	---	16.485	---	---	---	1003.96	26.821	16.485	---	---	50.143	---	---	---	71.204	---	---	---	0.638	---	---	---	
11.03.2020	14:51:06	470.00		0.016000	---	---	---	16.485	---	---	---	1003.96	26.661	16.485	---	---	50.131	---	---	---	71.214	---	---	---	0.640	---	---	---	
11.03.2020	14:51:16	480.00		0.012000	---	---	---	16.482	---	---	---	1003.93	26.661	16.482	---	---	50.137	---	---	---	71.210	---	---	---	0.639	---	---	---	
11.03.2020	14:51:26	490.00		0.0000	---	---	---	16.482	---	---	---	1003.76	26.623	16.482	---	---	50.157	---	---	---	71.190	---	---	---	0.639	---	---	---	
11.03.2020	14:51:36	500.00		-0.020000	---	---	---	16.482	---	---	---	1003.90	26.699	16.482	---	---	50.191	---	---	---	71.182	---	---	---	0.639	---	---	---	
11.03.2020	14:51:46	510.00		-0.018000	---	---	---	16.479	---	---	---	1003.96	26.821	16.479	---	---	50.188	---	---	---	71.186	---	---	---	0.640	---	---	---	
11.03.2020	14:51:56	520.00		-0.0030000	---	---	---	16.477	---	---	---	1004.05	26.821	16.477	---	---	50.164	---	---	---	71.184	---	---	---	0.631	---	---	---	
11.03.2020	14:52:06	530.00		-0.0040000	---	---	---	16.479	---	---	---	1003.88	26.936	16.479	---	---	50.165	---	---	---	71.177	---	---	---	0.639	---	---	---	
11.03.2020	14:52:16	540.00		0.017000	---	---	---	16.482	---	---	---	1003.85	26.936	16.482	---	---	50.129	---	---	---	71.191	---	---	---	0.634	---	---	---	
11.03.2020	14:52:26	550.00		0.0060000	---	---	---	16.485	---	---	---	1003.91	26.936	16.485	---	---	50.147	---	---	---	71.179	---	---	---	0.636	---	---	---	
11.03.2020	14:52:36	560.00		0.0010000	---	---	---	16.479	---	---	---	1004.02	26.699	16.479	---	---	50.156	---	---	---	71.184	---	---	---	0.637	---	---	---	
11.03.2020	14:52:46	570.00		-0.0040000	---	---	---	16.479	---	---	---	1004.02	26.623	16.479	---	---	50.165	---	---	---	71.181	---	---	---	0.645	---	---	---	
11.03.2020	14:52:56	580.00		-0.011000	---	---	---	16.485	---	---	---	1003.93	26.546	16.485	---	---	50.177	---	---	---	71.153	---	---	---	0.652	---	---	---	
11.03.2020	14:53:06	590.00		-0.0040000	---	---	---	16.482	---	---	---	1003.96	26.302	16.482	---	---	50.164	---	---	---	71.175	---	---	---	0.628	---	---	---	
11.03.2020	14:53:16	600.00		0.0040000	---	---	---	16.477	---	---	---	1003.93	26.463	16.477	---	---	50.150	---	---	---	71.180	---	---	---	0.636	---	---	---	
11.03.2020	14:53:26	610.00		0.0040000	---	---	---	16.477	---	---	---	1003.99	26.150	16.477	---	---	50.151	---	---	---	71.168	---	---	---	0.637	---	---	---	
11.03.2020	14:53:36	620.00		0.0040000	---	---	---	16.479	---	---	---	1003.93	25.990	16.479	---	---	50.151	---	---	---	71.178	---	---	---	0.658	---	---	---	
11.03.2020	14:53:46	630.00		-0.0090000	---	---	---	16.485	---	---	---	1003.93	26.188	16.485	---	---	50.174	---	---	---	71.164	---	---	---	0.630	---	---	---	
11.03.2020	14:53:56	640.00		0.013000	---	---	---	16.479	---	---	---	1003.93	26.188	16.479	---	---	50.136	---	---	---	71.182	---	---	---	0.638	---	---	---	
11.03.2020	14:54:06	650.00		0.0060000	---	---	---	16.477	---	---	---	1003.88	26.302	16.477	---	---	50.147	---	---	---	71.165	---	---	---	0.627	---	---	---	
11.03.2020	14:54:16	660.00		-0.0080000	---	---	---	16.477	---	---	---	1003.88	26.302	16.477	---	---	50.172	---	---	---	71.169	---	---	---	0.639	---	---	---	
11.03.2020	14:54:26	670.00		-0.0030000	---	---	---	16.477	---	---	---	1003.88	26.112	16.477	---	---	50.164	---	---	---	71.161	---	---	---	0.651	---	---	---	
11.03.2020	14:54:36	680.00		-0.013000	---	---	---	16.485	---	---	---	1004.02	26.424	16.485	---	---	50.180	---	---	---	71.153	---	---	---	0.641	---	---	---	
11.03.2020	14:54:46	690.00		0.019000	---	---	---	16.482	---	---	---	1004.05	26.463	16.482	---	---	50.126	---	---	---	71.178	---	---	---	0.640	---	---	---	
11.03.2020	14:54:56	700.00		0.0040000	---	---	---	16.487	---	---	---	1003.99	26.241	16.487	---	---	50.149	---	---	---	71.165	---	---	---	0.635	---	---	---	
11.03.2020	14:55:06	710.00		-0.015000	---	---	---	16.485	---	---	---	1003.85	26.524	16.485	---	---	50.184	---	---	---	71.158	---	---	---	0.637	---	---	---	
11.03.2020	14:55:16	720.00		0.012000	---	---	---	16.479	---	---	---	1004.02	26.638	16.479	---	---	50.137	---	---	---	71.163	---	---	---	0.634	---	---	---	
11.03.2020	14:55:26	730.00		-0.012000	---	---	---	16.485	---	---	---	1003.96	26.600	16.485	---	---	50.178	---	---	---	71.155	---	---	---	0.638	---	---	---	
