
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (trace range)	umol/l	OFF	UB7-498-064	3	ON External	20.000	ON	1004	0.500	30%	40x	240	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	17.254	23.511	1007	100.000	20.950	50.083	6.802	0.827	0.075	470	0.874	-0.350	0.811	0.000	-0.000106	
Data	Smoothing:	1	
Date:	29.03.2020	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
29.03.2020	17:58:51	0.00		0.030000	---	---	---	16.433	---	---	---	1026.32	12.943	16.433	---	---	50.114	---	---	---	72.791	---	---	---	0.657	---	---	---	
29.03.2020	17:59:01	10.00		0.0070000	---	---	---	16.433	---	---	---	1026.46	12.951	16.433	---	---	50.150	---	---	---	72.769	---	---	---	0.641	---	---	---	
29.03.2020	17:59:11	20.00		0.0090000	---	---	---	16.430	---	---	---	1026.46	12.913	16.430	---	---	50.148	---	---	---	72.789	---	---	---	0.653	---	---	---	
29.03.2020	17:59:21	30.00		0.010000	---	---	---	16.433	---	---	---	1026.49	12.913	16.433	---	---	50.146	---	---	---	72.763	---	---	---	0.637	---	---	---	
29.03.2020	17:59:31	40.00		0.019000	---	---	---	16.433	---	---	---	1026.50	12.913	16.433	---	---	50.131	---	---	---	72.768	---	---	---	0.636	---	---	---	
29.03.2020	17:59:41	50.00		0.0030000	---	---	---	16.427	---	---	---	1026.41	12.798	16.427	---	---	50.158	---	---	---	72.772	---	---	---	0.638	---	---	---	
29.03.2020	17:59:51	60.00		0.020000	---	---	---	16.427	---	---	---	1026.53	12.798	16.427	---	---	50.131	---	---	---	72.771	---	---	---	0.637	---	---	---	
29.03.2020	18:00:01	70.00		0.0020000	---	---	---	16.433	---	---	---	1026.56	12.836	16.433	---	---	50.159	---	---	---	72.750	---	---	---	0.637	---	---	---	
29.03.2020	18:00:11	80.00		0.018000	---	---	---	16.435	---	---	---	1026.53	12.875	16.435	---	---	50.133	---	---	---	72.768	---	---	---	0.641	---	---	---	
29.03.2020	18:00:21	90.00		0.019000	---	---	---	16.433	---	---	---	1026.59	12.875	16.433	---	---	50.132	---	---	---	72.776	---	---	---	0.642	---	---	---	
29.03.2020	18:00:31	100.00		0.016000	---	---	---	16.430	---	---	---	1026.41	12.836	16.430	---	---	50.137	---	---	---	72.755	---	---	---	0.656	---	---	---	
