
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (trace range)	umol/l	OFF	UB7-498-064	3	ON External	20.000	ON	1004	1.000	30%	40x	240	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	17.254	23.511	1007	100.000	20.950	50.083	6.802	0.827	0.075	470	0.874	-0.350	0.811	0.000	-0.000106	
Data	Smoothing:	1	
Date:	10.03.2020	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
10.03.2020	13:45:54	0.00		-0.0040000	---	---	---	16.448	---	---	---	995.19	33.505	16.448	---	---	50.169	---	---	---	71.511	---	---	---	0.664	---	---	---	
10.03.2020	13:46:04	10.00		0.0090000	---	---	---	16.456	---	---	---	995.10	33.428	16.456	---	---	50.145	---	---	---	71.500	---	---	---	0.628	---	---	---	
10.03.2020	13:46:14	20.00		0.0080000	---	---	---	16.453	---	---	---	995.13	33.382	16.453	---	---	50.147	---	---	---	71.512	---	---	---	0.627	---	---	---	
10.03.2020	13:46:24	30.00		0.0040000	---	---	---	16.448	---	---	---	995.13	33.428	16.448	---	---	50.154	---	---	---	71.510	---	---	---	0.637	---	---	---	
10.03.2020	13:46:34	40.00		-0.017000	---	---	---	16.448	---	---	---	995.07	33.466	16.448	---	---	50.190	---	---	---	71.487	---	---	---	0.636	---	---	---	
10.03.2020	13:46:44	50.00		-0.021000	---	---	---	16.446	---	---	---	995.10	33.466	16.446	---	---	50.197	---	---	---	71.480	---	---	---	0.637	---	---	---	
10.03.2020	13:46:54	60.00		-0.0080000	---	---	---	16.451	---	---	---	995.24	33.382	16.451	---	---	50.175	---	---	---	71.480	---	---	---	0.637	---	---	---	
10.03.2020	13:47:04	70.00		0.0060000	---	---	---	16.451	---	---	---	995.19	33.344	16.451	---	---	50.150	---	---	---	71.488	---	---	---	0.636	---	---	---	
10.03.2020	13:47:14	80.00		0.011000	---	---	---	16.456	---	---	---	995.19	33.329	16.456	---	---	50.142	---	---	---	71.496	---	---	---	0.651	---	---	---	
10.03.2020	13:47:24	90.00		-0.018000	---	---	---	16.448	---	---	---	995.30	33.329	16.448	---	---	50.191	---	---	---	71.467	---	---	---	0.641	---	---	---	
10.03.2020	13:47:34	100.00		-0.019000	---	---	---	16.456	---	---	---	995.16	33.367	16.456	---	---	50.192	---	---	---	71.462	---	---	---	0.652	---	---	---	
10.03.2020	13:47:44	110.00		-0.0030000	---	---	---	16.451	---	---	---	995.13	33.329	16.451	---	---	50.167	---	---	---	71.494	---	---	---	0.641	---	---	---	
10.03.2020	13:47:54	120.00		0.0000	---	---	---	16.446	---	---	---	995.16	33.329	16.446	---	---	50.163	---	---	---	71.496	---	---	---	0.640	---	---	---	
10.03.2020	13:48:04	130.00		-0.015000	---	---	---	16.451	---	---	---	995.13	33.245	16.451	---	---	50.186	---	---	---	71.469	---	---	---	0.640	---	---	---	
10.03.2020	13:48:14	140.00		-0.0080000	---	---	---	16.448	---	---	---	995.04	33.245	16.448	---	---	50.176	---	---	---	71.469	---	---	---	0.631	---	---	---	
10.03.2020	13:48:24	150.00		-0.0090000	---	---	---	16.446	---	---	---	995.13	33.207	16.446	---	---	50.177	---	---	---	71.457	---	---	---	0.640	---	---	---	
10.03.2020	13:48:34	160.00		0.0000	---	---	---	16.448	---	---	---	995.01	33.245	16.448	---	---	50.163	---	---	---	71.476	---	---	---	0.636	---	---	---	
10.03.2020	13:48:44	170.00		-0.0080000	---	---	---	16.446	---	---	---	995.01	33.245	16.446	---	---	50.175	---	---	---	71.466	---	---	---	0.638	---	---	---	
10.03.2020	13:48:54	180.00		0.012000	---	---	---	16.453	---	---	---	994.98	33.245	16.453	---	---	50.140	---	---	---	71.464	---	---	---	0.639	---	---	---	
10.03.2020	13:49:04	190.00		-0.010000	---	---	---	16.448	---	---	---	994.98	33.245	16.448	---	---	50.178	---	---	---	71.462	---	---	---	0.640	---	---	---	
10.03.2020	13:49:14	200.00		-0.011000	---	---	---	16.448	---	---	---	995.01	33.207	16.448	---	---	50.180	---	---	---	71.455	---	---	---	0.641	---	---	---	
10.03.2020	13:49:24	210.00		-0.014000	---	---	---	16.448	---	---	---	995.04	33.207	16.448	---	---	50.185	---	---	---	71.455	---	---	---	0.631	---	---	---	
10.03.2020	13:49:34	220.00		-0.0020000	---	---	---	16.446	---	---	---	995.01	33.283	16.446	---	---	50.165	---	---	---	71.472	---	---	---	0.637	---	---	---	
10.03.2020	13:49:44	230.00		-0.0040000	---	---	---	16.448	---	---	---	994.98	33.245	16.448	---	---	50.169	---	---	---	71.460	---	---	---	0.640	---	---	---	
10.03.2020	13:49:54	240.00		-0.0050000	---	---	---	16.448	---	---	---	994.95	33.283	16.448	---	---	50.171	---	---	---	71.452	---	---	---	0.640	---	---	---	
10.03.2020	13:50:04	250.00		0.0000	---	---	---	16.448	---	---	---	994.98	33.245	16.448	---	---	50.162	---	---	---	71.457	---	---	---	0.639	---	---	---	
10.03.2020	13:50:14	260.00		0.0090000	---	---	---	16.448	---	---	---	994.95	33.169	16.448	---	---	50.146	---	---	---	71.468	---	---	---	0.629	---	---	---	
10.03.2020	13:50:24	270.00		-0.017000	---	---	---	16.446	---	---	---	995.01	33.131	16.446	---	---	50.190	---	---	---	71.448	---	---	---	0.629	---	---	---	
10.03.2020	13:50:34	280.00		0.015000	---	---	---	16.440	---	---	---	995.07	33.085	16.440	---	---	50.137	---	---	---	71.471	---	---	---	0.637	---	---	---	
10.03.2020	13:50:44	290.00		0.0040000	---	---	---	16.451	---	---	---	995.04	33.085	16.451	---	---	50.153	---	---	---	71.465	---	---	---	0.643	---	---	---	
10.03.2020	13:50:54	300.00		-0.017000	---	---	---	16.446	---	---	---	994.98	33.146	16.446	---	---	50.190	---	---	---	71.435	---	---	---	0.637	---	---	---	
10.03.2020	13:51:04	310.00		0.0010000	---	---	---	16.443	---	---	---	995.04	33.108	16.443	---	---	50.160	---	---	---	71.449	---	---	---	0.636	---	---	---	
10.03.2020	13:51:14	320.00		-0.0020000	---	---	---	16.440	---	---	---	995.10	33.108	16.440	---	---	50.166	---	---	---	71.448	---	---	---	0.637	---	---	---	
10.03.2020	13:51:24	330.00		0.0050000	---	---	---	16.443	---	---	---	995.01	33.070	16.443	---	---	50.153	---	---	---	71.450	---	---	---	0.637	---	---	---	
10.03.2020	13:51:34	340.00		-0.0050000	---	---	---	16.453	---	---	---	995.04	33.108	16.453	---	---	50.170	---	---	---	71.454	---	---	---	0.650	---	---	---	
10.03.2020	13:51:44	350.00		0.011000	---	---	---	16.443	---	---	---	995.04	33.146	16.443	---	---	50.143	---	---	---	71.441	---	---	---	0.640	---	---	---	
10.03.2020	13:51:54	360.00		0.0070000	---	---	---	16.446	---	---	---	994.95	33.108	16.446	---	---	50.149	---	---	---	71.455	---	---	---	0.640	---	---	---	
10.03.2020	13:52:04	370.00		0.0020000	---	---	---	16.451	---	---	---	995.01	33.108	16.451	---	---	50.157	---	---	---	71.454	---	---	---	0.640	---	---	---	
10.03.2020	13:52:14	380.00		0.0060000	---	---	---	16.446	---	---	---	995.01	33.070	16.446	---	---	50.151	---	---	---	71.438	---	---	---	0.651	---	---	---	
10.03.2020	13:52:24	390.00		-0.011000	---	---	---	16.443	---	---	---	994.98	33.031	16.443	---	---	50.180	---	---	---	71.439	---	---	---	0.641	---	---	---	
10.03.2020	13:52:34	400.00		0.018000	---	---	---	16.443	---	---	---	994.92	33.031	16.443	---	---	50.132	---	---	---	71.447	---	---	---	0.628	---	---	---	
10.03.2020	13:52:44	410.00		0.0090000	---	---	---	16.446	---	---	---	994.95	33.031	16.446	---	---	50.146	---	---	---	71.442	---	---	---	0.633	---	---	---	
10.03.2020	13:52:54	420.00		0.0000	---	---	---	16.451	---	---	---	994.95	33.070	16.451	---	---	50.162	---	---	---	71.440	---	---	---	0.636	---	---	---	
10.03.2020	13:53:04	430.00		-0.013000	---	---	---	16.446	---	---	---	994.95	33.031	16.446	---	---	50.184	---	---	---	71.434	---	---	---	0.637	---	---	---	
10.03.2020	13:53:14	440.00		-0.0010000	---	---	---	16.448	---	---	---	994.89	33.031	16.448	---	---	50.163	---	---	---	71.428	---	---	---	0.641	---	---	---	
10.03.2020	13:53:24	450.00		0.0020000	---	---	---	16.453	---	---	---	995.01	32.986	16.453	---	---	50.156	---	---	---	71.433	---	---	---	0.641	---	---	---	
10.03.2020	13:53:34	460.00		-0.0070000	---	---	---	16.448	---	---	---	994.89	32.986	16.448	---	---	50.173	---	---	---	71.423	---	---	---	0.641	---	---	---	
10.03.2020	13:53:44	470.00		0.010000	---	---	---	16.443	---	---	---	994.98	32.986	16.443	---	---	50.144	---	---	---	71.441	---	---	---	0.639	---	---	---	
10.03.2020	13:53:54	480.00		0.011000	---	---	---	16.451	---	---	---	994.95	32.986	16.451	---	---	50.142	---	---	---	71.439	---	---	---	0.639	---	---	---	
10.03.2020	13:54:04	490.00		-0.013000	---	---	---	16.440	---	---	---	994.89	32.948	16.440	---	---	50.184	---	---	---	71.426	---	---	---	0.635	---	---	---	
10.03.2020	13:54:14	500.00		0.0000	---	---	---	16.446	---	---	---	994.86	32.948	16.446	---	---	50.162	---	---	---	71.427	---	---	---	0.636	---	---	---	
10.03.2020	13:54:24	510.00		0.0050000	---	---	---	16.446	---	---	---	994.86	32.871	16.446	---	---	50.152	---	---	---	71.433	---	---	---	0.636	---	---	---	
10.03.2020	13:54:34	520.00		0.0020000	---	---	---	16.446	---	---	---	994.98	32.871	16.446	---	---	50.158	---	---	---	71.430	---	---	---	0.636	---	---	---	
10.03.2020	13:54:44	530.00		0.0000	---	---	---	16.446	---	---	---	994.89	32.948	16.446	---	---	50.161	---	---	---	71.418	---	---	---	0.636	---	---	---	
10.03.2020	13:54:54	540.00		-0.0060000	---	---	---	16.451	---	---	---	994.89	32.871	16.451	---	---	50.171	---	---	---	71.420	---	---	---	0.636	---	---	---	
10.03.2020	13:55:04	550.00		0.0010000	---	---	---	16.451	---	---	---	994.98	32.871	16.451	---	---	50.158	---	---	---	71.424	---	---	---	0.639	---	---	---	
10.03.2020	13:55:14	560.00		-0.017000	---	---	---	16.453	---	---	---	994.80	32.948	16.453	---	---	50.190	---	---	---	71.403	---	---	---	0.637	---	---	---	
10.03.2020	13:55:24	570.00		0.015000	---	---	---	16.443	---	---	---	994.83	32.871	16.443	---	---	50.136	---	---	---	71.417	---	---	---	0.636	---	---	---	
10.03.2020	13:55:34	580.00		-0.0030000	---	---	---	16.446	---	---	---	994.98	32.833	16.446	---	---	50.167	---	---	---	71.422	---	---	---	0.663	---	---	---	
10.03.2020	13:55:44	590.00		-0.0060000	---	---	---	16.443	---	---	---	994.89	32.887	16.443	---	---	50.173	---	---	---	71.413	---	---	---	0.652	---	---	---	
10.03.2020	13:55:54	600.00		0.0090000	---	---	---	16.446	---	---	---	994.92	32.871	16.446	---	---	50.146	---	---	---	71.424	---	---	---	0.641	---	---	---	
10.03.2020	13:56:04	610.00		-0.020000	---	---	---	16.446	---	---	---	994.83	32.887	16.446	---	---	50.194	---	---	---	71.406	---	---	---	0.652	---	---	---	
10.03.2020	13:56:14	620.00		0.0080000	---	---	---	16.446	---	---	---	994.95	32.970	16.446	---	---	50.148	---	---	---	71.423	---	---	---	0.641	---	---	---	
10.03.2020	13:56:24	630.00		0.0050000	---	---	---	16.446	---	---	---	994.92	32.970	16.446	---	---	50.152	---	---	---	71.416	---	---	---	0.651	---	---	---	
10.03.2020	13:56:34	640.00		0.0000	---	---	---	16.446	---	---	---	994.89	32.970	16.446	---	---	50.162	---	---	---	71.418	---	---	---	0.642	---	---	---	
10.03.2020	13:56:44	650.00		-0.012000	---	---	---	16.448	---	---	---	994.92	32.970	16.448	---	---	50.182	---	---	---	71.403	---	---	---	0.635	---	---	---	
10.03.2020	13:56:54	660.00		-0.0060000	---	---	---	16.446	---	---	---	994.95	32.848	16.446	---	---	50.172	---	---	---	71.413	---	---	---	0.641	---	---	---	
10.03.2020	13:57:04	670.00		-0.016000	---	---	---	16.448	---	---	---	994.95	32.848	16.448	---	---	50.188	---	---	---	71.398	---	---	---	0.652	---	---	---	
10.03.2020	13:57:14	680.00		-0.014000	---	---	---	16.448	---	---	---	995.01	32.848	16.448	---	---	50.184	---	---	---	71.393	---	---	---	0.637	---	---	---	
10.03.2020	13:57:24	690.00		-0.014000	---	---	---	16.446	---	---	---	994.95	32.848	16.446	---	---	50.185	---	---	---	71.398	---	---	---	0.641	---	---	---	
10.03.2020	13:57:34	700.00		0.0080000	---	---	---	16.446	---	---	---	994.86	32.848	16.446	---	---	50.147	---	---	---	71.404	---	---	---	0.657	---	---	---	
10.03.2020	13:57:44	710.00		-0.010000	---	---	---	16.446	---	---	---	994.86	32.848	16.446	---	---	50.179	---	---	---	71.405	---	---	---	0.635	---	---	---	
10.03.2020	13:57:54	720.00		-0.0010000	---	---	---	16.440	---	---	---	994.86	32.848	16.440	---	---	50.165	---	---	---	71.397	---	---	---	0.637	---	---	---	
10.03.2020	13:58:04	730.00		-0.021000	---	---	---	16.446	---	---	---	995.01	32.810	16.446	---	---	50.196	---	---	---	71.402	---	---	---	0.637	---	---	---	
10.03.2020	13:58:14	740.00		0.012000	---	---	---	16.443	---	---	---	994.98	32.810	16.443	---	---	50.142	---	---	---	71.401	---	---	---	0.640	---	---	---	
10.03.2020	13:58:24	750.00		0.0030000	---	---	---	16.451	---	---	---	994.98	32.810	16.451	---	---	50.156	---	---	---	71.398	---	---	---	0.641	---	---	---	
10.03.2020	13:58:34	760.00		-0.013000	---	---	---	16.446	---	---	---	994.89	32.810	16.446	---	---	50.184	---	---	---	71.380	---	---	---	0.630	---	---	---	
10.03.2020	13:58:44	770.00		0.0020000	---	---	---	16.446	---	---	---	995.06	32.772	16.446	---	---	50.158	---	---	---	71.396	---	---	---	0.637	---	---	---	
10.03.2020	13:58:54	780.00		0.017000	---	---	---	16.451	---	---	---	994.98	32.772	16.451	---	---	50.133	---	---	---	71.403	---	---	---	0.636	---	---	---	
10.03.2020	13:59:04	790.00		0.018000	---	---	---	16.451	---	---	---	995.03	32.734	16.451	---	---	50.131	---	---	---	71.399	---	---	---	0.637	---	---	---	
10.03.2020	13:59:14	800.00		0.0050000	---	---	---	16.448	---	---	---	995.03	32.734	16.448	---	---	50.152	---	---	---	71.395	---	---	---	0.640	---	---	---	
10.03.2020	13:59:24	810.00		-0.0050000	---	---	---	16.446	---	---	---	995.01	32.734	16.446	---	---	50.171	---	---	---	71.387	---	---	---	0.636	---	---	---	
10.03.2020	13:59:34	820.00		0.014000	---	---	---	16.446	---	---	---	994.86	32.734	16.446	---	---	50.138	---	---	---	71.397	---	---	---	0.636	---	---	---	
10.03.2020	13:59:44	830.00		-0.010000	---	---	---	16.440	---	---	---	994.92	32.734	16.440	---	---	50.179	---	---	---	71.388	---	---	---	0.636	---	---	---	
10.03.2020	13:59:54	840.00		0.015000	---	---	---	16.451	---	---	---	995.03	32.734	16.451	---	---	50.136	---	---	---	71.403	---	---	---	0.636	---	---	---	
10.03.2020	14:00:04	850.00		0.010000	---	---	---	16.443	---	---	---	994.95	32.772	16.443	---	---	50.144	---	---	---	71.395	---	---	---	0.654	---	---	---	
10.03.2020	14:00:14	860.00		-0.0080000	---	---	---	16.446	---	---	---	994.95	32.734	16.446	---	---	50.176	---	---	---	71.381	---	---	---	0.650	---	---	---	
10.03.2020	14:00:24	870.00		0.013000	---	---	---	16.446	---	---	---	995.03	32.734	16.446	---	---	50.139	---	---	---	71.405	---	---	---	0.649	---	---	---	
10.03.2020	14:00:34	880.00		-0.013000	---	---	---	16.446	---	---	---	995.06	32.734	16.446	---	---	50.183	---	---	---	71.388	---	---	---	0.637	---	---	---	
10.03.2020	14:00:44	890.00		-0.0030000	---	---	---	16.440	---	---	---	994.92	32.734	16.440	---	---	50.168	---	---	---	71.384	---	---	---	0.653	---	---	---	
10.03.2020	14:00:54	900.00		-0.0050000	---	---	---	16.451	---	---	---	995.01	32.772	16.451	---	---	50.170	---	---	---	71.387	---	---	---	0.627	---	---	---	
10.03.2020	14:01:04	910.00		0.0060000	---	---	---	16.448	---	---	---	994.92	32.734	16.448	---	---	50.150	---	---	---	71.381	---	---	---	0.636	---	---	---	
10.03.2020	14:01:14	920.00		0.0010000	---	---	---	16.440	---	---	---	994.92	32.688	16.440	---	---	50.160	---	---	---	71.381	---	---	---	0.637	---	---	---	
10.03.2020	14:01:24	930.00		0.017000	---	---	---	16.451	---	---	---	994.92	32.688	16.451	---	---	50.133	---	---	---	71.403	---	---	---	0.646	---	---	---	
10.03.2020	14:01:34	940.00		-0.0020000	---	---	---	16.448	---	---	---	995.03	32.688	16.448	---	---	50.165	---	---	---	71.374	---	---	---	0.641	---	---	---	
10.03.2020	14:01:44	950.00		-0.021000	---	---	---	16.446	---	---	---	994.92	32.688	16.446	---	---	50.196	---	---	---	71.379	---	---	---	0.664	---	---	---	
10.03.2020	14:01:54	960.00		-0.0020000	---	---	---	16.448	---	---	---	995.00	32.688	16.448	---	---	50.166	---	---	---	71.377	---	---	---	0.663	---	---	---	
10.03.2020	14:02:04	970.00		0.0010000	---	---	---	16.448	---	---	---	994.92	32.650	16.448	---	---	50.158	---	---	---	71.385	---	---	---	0.641	---	---	---	
10.03.2020	14:02:14	980.00		-0.014000	---	---	---	16.443	---	---	---	994.98	32.650	16.443	---	---	50.185	---	---	---	71.364	---	---	---	0.640	---	---	---	
10.03.2020	14:02:24	990.00		-0.012000	---	---	---	16.443	---	---	---	994.92	32.612	16.443	---	---	50.182	---	---	---	71.370	---	---	---	0.631	---	---	---	
10.03.2020	14:02:34	1000.00		0.0070000	---	---	---	16.443	---	---	---	995.03	32.627	16.443	---	---	50.150	---	---	---	71.394	---	---	---	0.639	---	---	---	
10.03.2020	14:02:44	1010.00		-0.0060000	---	---	---	16.440	---	---	---	995.06	32.627	16.440	---	---	50.173	---	---	---	71.375	---	---	---	0.630	---	---	---	
10.03.2020	14:02:54	1020.00		0.0070000	---	---	---	16.446	---	---	---	994.95	32.627	16.446	---	---	50.150	---	---	---	71.381	---	---	---	0.638	---	---	---	
10.03.2020	14:03:04	1030.00		-0.014000	---	---	---	16.440	---	---	---	994.98	32.627	16.440	---	---	50.186	---	---	---	71.374	---	---	---	0.636	---	---	---	
10.03.2020	14:03:14	1040.00		-0.011000	---	---	---	16.443	---	---	---	994.95	32.627	16.443	---	---	50.181	---	---	---	71.369	---	---	---	0.638	---	---	---	
10.03.2020	14:03:24	1050.00		-0.011000	---	---	---	16.443	---	---	---	995.06	32.627	16.443	---	---	50.180	---	---	---	71.363	---	---	---	0.637	---	---	---	
10.03.2020	14:03:34	1060.00		-0.015000	---	---	---	16.440	---	---	---	994.95	32.627	16.440	---	---	50.187	---	---	---	71.359	---	---	---	0.640	---	---	---	
10.03.2020	14:03:44	1070.00		0.011000	---	---	---	16.446	---	---	---	995.03	32.665	16.446	---	---	50.143	---	---	---	71.367	---	---	---	0.639	---	---	---	
10.03.2020	14:03:54	1080.00		0.016000	---	---	---	16.440	---	---	---	995.36	32.627	16.440	---	---	50.136	---	---	---	71.381	---	---	---	0.635	---	---	---	
10.03.2020	14:04:04	1090.00		-0.0050000	---	---	---	16.448	---	---	---	994.98	32.627	16.448	---	---	50.170	---	---	---	71.365	---	---	---	0.653	---	---	---	
10.03.2020	14:04:14	1100.00		-0.0010000	---	---	---	16.446	---	---	---	994.98	32.627	16.446	---	---	50.163	---	---	---	71.373	---	---	---	0.651	---	---	---	
