
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (trace range)	umol/l	OFF	UB7-498-064	3	ON External	20.000	ON	1004	0.500	30%	40x	240	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	17.254	23.511	1007	100.000	20.950	50.083	6.802	0.827	0.075	470	0.874	-0.350	0.811	0.000	-0.000106	
Data	Smoothing:	1	
Date:	01.05.2020	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
01.05.2020	15:48:19	0.00		0.046000	---	---	---	16.469	---	---	---	995.70	29.118	16.469	---	---	50.084	---	---	---	71.282	---	---	---	0.623	---	---	---	
01.05.2020	15:48:29	10.00		0.037000	---	---	---	16.469	---	---	---	995.72	29.041	16.469	---	---	50.098	---	---	---	71.287	---	---	---	0.629	---	---	---	
01.05.2020	15:48:39	20.00		0.040000	---	---	---	16.461	---	---	---	995.69	29.003	16.461	---	---	50.094	---	---	---	71.272	---	---	---	0.637	---	---	---	
01.05.2020	15:48:49	30.00		0.046000	---	---	---	16.469	---	---	---	995.69	28.980	16.469	---	---	50.083	---	---	---	71.275	---	---	---	0.636	---	---	---	
01.05.2020	15:48:59	40.00		0.026000	---	---	---	16.464	---	---	---	995.72	28.942	16.464	---	---	50.117	---	---	---	71.258	---	---	---	0.636	---	---	---	
01.05.2020	15:49:09	50.00		0.041000	---	---	---	16.464	---	---	---	995.72	28.942	16.464	---	---	50.092	---	---	---	71.247	---	---	---	0.636	---	---	---	
01.05.2020	15:49:19	60.00		0.034000	---	---	---	16.464	---	---	---	995.75	28.904	16.464	---	---	50.103	---	---	---	71.246	---	---	---	0.651	---	---	---	
01.05.2020	15:49:29	70.00		0.029000	---	---	---	16.464	---	---	---	995.81	28.904	16.464	---	---	50.111	---	---	---	71.257	---	---	---	0.655	---	---	---	
01.05.2020	15:49:39	80.00		0.042000	---	---	---	16.464	---	---	---	995.72	28.858	16.464	---	---	50.090	---	---	---	71.262	---	---	---	0.640	---	---	---	
01.05.2020	15:49:49	90.00		0.022000	---	---	---	16.461	---	---	---	995.78	28.820	16.461	---	---	50.123	---	---	---	71.237	---	---	---	0.641	---	---	---	
01.05.2020	15:49:59	100.00		0.036000	---	---	---	16.464	---	---	---	995.72	28.782	16.464	---	---	50.101	---	---	---	71.240	---	---	---	0.631	---	---	---	
01.05.2020	15:50:09	110.00		0.049000	---	---	---	16.461	---	---	---	995.72	28.782	16.461	---	---	50.080	---	---	---	71.246	---	---	---	0.635	---	---	---	
01.05.2020	15:50:19	120.00		0.040000	---	---	---	16.464	---	---	---	995.75	28.744	16.464	---	---	50.094	---	---	---	71.245	---	---	---	0.649	---	---	---	
01.05.2020	15:50:29	130.00		0.038000	---	---	---	16.461	---	---	---	995.69	28.759	16.461	---	---	50.098	---	---	---	71.252	---	---	---	0.623	---	---	---	
01.05.2020	15:50:39	140.00		0.036000	---	---	---	16.461	---	---	---	995.60	28.721	16.461	---	---	50.100	---	---	---	71.239	---	---	---	0.637	---	---	---	
01.05.2020	15:50:49	150.00		0.041000	---	---	---	16.464	---	---	---	995.72	28.721	16.464	---	---	50.092	---	---	---	71.239	---	---	---	0.635	---	---	---	
01.05.2020	15:50:59	160.00		0.028000	---	---	---	16.461	---	---	---	995.69	28.683	16.461	---	---	50.113	---	---	---	71.239	---	---	---	0.634	---	---	---	
01.05.2020	15:51:09	170.00		0.036000	---	---	---	16.464	---	---	---	995.63	28.683	16.464	---	---	50.100	---	---	---	71.226	---	---	---	0.628	---	---	---	
01.05.2020	15:51:19	180.00		0.033000	---	---	---	16.464	---	---	---	995.72	28.683	16.464	---	---	50.105	---	---	---	71.244	---	---	---	0.638	---	---	---	
01.05.2020	15:51:29	190.00		0.048000	---	---	---	16.466	---	---	---	995.44	28.637	16.466	---	---	50.080	---	---	---	71.230	---	---	---	0.639	---	---	---	
01.05.2020	15:51:39	200.00		0.032000	---	---	---	16.466	---	---	---	995.50	28.637	16.466	---	---	50.106	---	---	---	71.224	---	---	---	0.638	---	---	---	
01.05.2020	15:51:49	210.00		0.029000	---	---	---	16.464	---	---	---	995.66	28.637	16.464	---	---	50.111	---	---	---	71.230	---	---	---	0.641	---	---	---	
01.05.2020	15:51:59	220.00		0.048000	---	---	---	16.461	---	---	---	995.60	28.599	16.461	---	---	50.081	---	---	---	71.218	---	---	---	0.639	---	---	---	
01.05.2020	15:52:09	230.00		0.038000	---	---	---	16.464	---	---	---	995.69	28.561	16.464	---	---	50.097	---	---	---	71.220	---	---	---	0.629	---	---	---	
01.05.2020	15:52:19	240.00		0.042000	---	---	---	16.464	---	---	---	995.72	28.561	16.464	---	---	50.091	---	---	---	71.221	---	---	---	0.636	---	---	---	
01.05.2020	15:52:29	250.00		0.041000	---	---	---	16.469	---	---	---	995.84	28.561	16.469	---	---	50.092	---	---	---	71.222	---	---	---	0.636	---	---	---	
01.05.2020	15:52:39	260.00		0.039000	---	---	---	16.464	---	---	---	995.63	28.599	16.464	---	---	50.096	---	---	---	71.227	---	---	---	0.635	---	---	---	
01.05.2020	15:52:49	270.00		0.044000	---	---	---	16.464	---	---	---	995.69	28.599	16.464	---	---	50.088	---	---	---	71.223	---	---	---	0.636	---	---	---	
01.05.2020	15:52:59	280.00		0.032000	---	---	---	16.466	---	---	---	995.81	28.599	16.466	---	---	50.106	---	---	---	71.220	---	---	---	0.638	---	---	---	
01.05.2020	15:53:09	290.00		0.042000	---	---	---	16.464	---	---	---	995.63	28.561	16.464	---	---	50.090	---	---	---	71.250	---	---	---	0.643	---	---	---	
01.05.2020	15:53:19	300.00		0.032000	---	---	---	16.461	---	---	---	995.60	28.561	16.461	---	---	50.107	---	---	---	71.225	---	---	---	0.650	---	---	---	
01.05.2020	15:53:29	310.00		0.040000	---	---	---	16.464	---	---	---	995.72	28.523	16.464	---	---	50.094	---	---	---	71.236	---	---	---	0.636	---	---	---	
01.05.2020	15:53:39	320.00		0.039000	---	---	---	16.466	---	---	---	995.66	28.523	16.466	---	---	50.095	---	---	---	71.225	---	---	---	0.640	---	---	---	
01.05.2020	15:53:49	330.00		0.044000	---	---	---	16.464	---	---	---	995.63	28.523	16.464	---	---	50.088	---	---	---	71.230	---	---	---	0.639	---	---	---	
01.05.2020	15:53:59	340.00		0.042000	---	---	---	16.466	---	---	---	995.63	28.523	16.466	---	---	50.091	---	---	---	71.232	---	---	---	0.640	---	---	---	
01.05.2020	15:54:09	350.00		0.044000	---	---	---	16.461	---	---	---	995.63	28.523	16.461	---	---	50.087	---	---	---	71.245	---	---	---	0.639	---	---	---	
01.05.2020	15:54:19	360.00		0.038000	---	---	---	16.469	---	---	---	995.66	28.523	16.469	---	---	50.097	---	---	---	71.233	---	---	---	0.639	---	---	---	
01.05.2020	15:54:29	370.00		0.036000	---	---	---	16.469	---	---	---	995.72	28.538	16.469	---	---	50.100	---	---	---	71.238	---	---	---	0.640	---	---	---	
