
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (trace range)	umol/l	OFF	UB7-498-064	3	ON External	20.000	ON	1004	0.500	30%	40x	240	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	17.254	23.511	1007	100.000	20.950	50.083	6.802	0.827	0.075	470	0.874	-0.350	0.811	0.000	-0.000106	
Data	Smoothing:	1	
Date:	21.03.2020	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
21.03.2020	13:03:31	0.00		0.023000	---	---	---	16.443	---	---	---	1030.36	14.935	16.443	---	---	50.123	---	---	---	71.633	---	---	---	0.623	---	---	---	
21.03.2020	13:03:41	10.00		0.017000	---	---	---	16.446	---	---	---	1030.47	15.110	16.446	---	---	50.132	---	---	---	71.612	---	---	---	0.634	---	---	---	
21.03.2020	13:03:51	20.00		0.021000	---	---	---	16.446	---	---	---	1030.37	15.263	16.446	---	---	50.126	---	---	---	71.627	---	---	---	0.637	---	---	---	
21.03.2020	13:04:01	30.00		0.016000	---	---	---	16.446	---	---	---	1030.43	15.308	16.446	---	---	50.134	---	---	---	71.618	---	---	---	0.635	---	---	---	
21.03.2020	13:04:11	40.00		0.027000	---	---	---	16.446	---	---	---	1030.43	15.347	16.446	---	---	50.116	---	---	---	71.619	---	---	---	0.640	---	---	---	
21.03.2020	13:04:21	50.00		0.040000	---	---	---	16.448	---	---	---	1030.31	15.347	16.448	---	---	50.096	---	---	---	71.624	---	---	---	0.637	---	---	---	
21.03.2020	13:04:31	60.00		0.019000	---	---	---	16.446	---	---	---	1030.40	15.385	16.446	---	---	50.130	---	---	---	71.612	---	---	---	0.637	---	---	---	
21.03.2020	13:04:41	70.00		0.025000	---	---	---	16.448	---	---	---	1030.37	15.423	16.448	---	---	50.119	---	---	---	71.623	---	---	---	0.647	---	---	---	
21.03.2020	13:04:51	80.00		0.029000	---	---	---	16.443	---	---	---	1030.37	15.347	16.443	---	---	50.114	---	---	---	71.606	---	---	---	0.625	---	---	---	
21.03.2020	13:05:01	90.00		0.013000	---	---	---	16.448	---	---	---	1030.37	15.347	16.448	---	---	50.139	---	---	---	71.587	---	---	---	0.636	---	---	---	
21.03.2020	13:05:11	100.00		0.028000	---	---	---	16.451	---	---	---	1030.43	15.385	16.451	---	---	50.114	---	---	---	71.604	---	---	---	0.636	---	---	---	
21.03.2020	13:05:21	110.00		0.019000	---	---	---	16.448	---	---	---	1030.37	15.064	16.448	---	---	50.129	---	---	---	71.592	---	---	---	0.637	---	---	---	
21.03.2020	13:05:31	120.00		0.037000	---	---	---	16.440	---	---	---	1030.43	15.110	16.440	---	---	50.101	---	---	---	71.615	---	---	---	0.635	---	---	---	
21.03.2020	13:05:41	130.00		0.036000	---	---	---	16.440	---	---	---	1030.34	15.186	16.440	---	---	50.103	---	---	---	71.598	---	---	---	0.634	---	---	---	
21.03.2020	13:05:51	140.00		0.037000	---	---	---	16.438	---	---	---	1030.35	14.950	16.438	---	---	50.101	---	---	---	71.614	---	---	---	0.640	---	---	---	
21.03.2020	13:06:01	150.00		0.026000	---	---	---	16.443	---	---	---	1030.43	14.721	16.443	---	---	50.119	---	---	---	71.597	---	---	---	0.639	---	---	---	
21.03.2020	13:06:11	160.00		0.015000	---	---	---	16.438	---	---	---	1030.35	14.759	16.438	---	---	50.136	---	---	---	71.592	---	---	---	0.636	---	---	---	
21.03.2020	13:06:21	170.00		0.020000	---	---	---	16.440	---	---	---	1030.38	14.843	16.440	---	---	50.128	---	---	---	71.585	---	---	---	0.635	---	---	---	
21.03.2020	13:06:31	180.00		0.029000	---	---	---	16.443	---	---	---	1030.38	14.919	16.443	---	---	50.114	---	---	---	71.600	---	---	---	0.654	---	---	---	
21.03.2020	13:06:41	190.00		0.011000	---	---	---	16.440	---	---	---	1030.44	15.118	16.440	---	---	50.143	---	---	---	71.580	---	---	---	0.663	---	---	---	
21.03.2020	13:06:51	200.00		0.026000	---	---	---	16.440	---	---	---	1030.35	15.240	16.440	---	---	50.118	---	---	---	71.598	---	---	---	0.654	---	---	---	
21.03.2020	13:07:01	210.00		0.030000	---	---	---	16.443	---	---	---	1030.49	15.278	16.443	---	---	50.112	---	---	---	71.587	---	---	---	0.636	---	---	---	
21.03.2020	13:07:11	220.00		0.032000	---	---	---	16.435	---	---	---	1030.35	15.278	16.435	---	---	50.109	---	---	---	71.596	---	---	---	0.631	---	---	---	
21.03.2020	13:07:21	230.00		0.027000	---	---	---	16.435	---	---	---	1030.41	15.240	16.435	---	---	50.117	---	---	---	71.581	---	---	---	0.621	---	---	---	
21.03.2020	13:07:31	240.00		0.037000	---	---	---	16.435	---	---	---	1030.38	15.118	16.435	---	---	50.101	---	---	---	71.590	---	---	---	0.637	---	---	---	
21.03.2020	13:07:41	250.00		0.037000	---	---	---	16.440	---	---	---	1030.44	15.003	16.440	---	---	50.101	---	---	---	71.598	---	---	---	0.634	---	---	---	
21.03.2020	13:07:51	260.00		0.020000	---	---	---	16.443	---	---	---	1030.32	15.202	16.443	---	---	50.128	---	---	---	71.577	---	---	---	0.660	---	---	---	
21.03.2020	13:08:01	270.00		0.017000	---	---	---	16.438	---	---	---	1030.32	15.202	16.438	---	---	50.133	---	---	---	71.572	---	---	---	0.637	---	---	---	
21.03.2020	13:08:11	280.00		0.0090000	---	---	---	16.438	---	---	---	1030.38	15.202	16.438	---	---	50.147	---	---	---	71.578	---	---	---	0.628	---	---	---	
21.03.2020	13:08:21	290.00		0.018000	---	---	---	16.440	---	---	---	1030.35	15.202	16.440	---	---	50.131	---	---	---	71.573	---	---	---	0.637	---	---	---	
21.03.2020	13:08:31	300.00		0.023000	---	---	---	16.435	---	---	---	1030.29	15.202	16.435	---	---	50.124	---	---	---	71.577	---	---	---	0.629	---	---	---	
21.03.2020	13:08:41	310.00		0.012000	---	---	---	16.435	---	---	---	1030.32	15.202	16.435	---	---	50.142	---	---	---	71.579	---	---	---	0.637	---	---	---	
21.03.2020	13:08:51	320.00		0.031000	---	---	---	16.440	---	---	---	1030.35	15.316	16.440	---	---	50.111	---	---	---	71.578	---	---	---	0.639	---	---	---	
21.03.2020	13:09:01	330.00		0.033000	---	---	---	16.438	---	---	---	1030.41	15.240	16.438	---	---	50.108	---	---	---	71.582	---	---	---	0.639	---	---	---	
21.03.2020	13:09:11	340.00		0.0020000	---	---	---	16.438	---	---	---	1030.35	15.316	16.438	---	---	50.159	---	---	---	71.558	---	---	---	0.637	---	---	---	
21.03.2020	13:09:21	350.00		0.011000	---	---	---	16.438	---	---	---	1030.44	15.278	16.438	---	---	50.143	---	---	---	71.567	---	---	---	0.637	---	---	---	
21.03.2020	13:09:51	380.00		0.021000	---	---	---	16.433	---	---	---	1030.30	15.354	16.433	---	---	50.128	---	---	---	71.562	---	---	---	0.638	---	---	---	
21.03.2020	13:10:01	390.00		0.019000	---	---	---	16.430	---	---	---	1030.36	15.316	16.430	---	---	50.131	---	---	---	71.565	---	---	---	0.637	---	---	---	
21.03.2020	13:10:11	400.00		0.026000	---	---	---	16.433	---	---	---	1030.36	15.202	16.433	---	---	50.119	---	---	---	71.571	---	---	---	0.657	---	---	---	
21.03.2020	13:10:21	410.00		0.014000	---	---	---	16.435	---	---	---	1030.36	15.293	16.435	---	---	50.139	---	---	---	71.560	---	---	---	0.655	---	---	---	
21.03.2020	13:10:31	420.00		0.018000	---	---	---	16.433	---	---	---	1030.36	15.369	16.433	---	---	50.132	---	---	---	71.563	---	---	---	0.639	---	---	---	
21.03.2020	13:10:41	430.00		0.024000	---	---	---	16.435	---	---	---	1030.24	15.095	16.435	---	---	50.123	---	---	---	71.566	---	---	---	0.629	---	---	---	
21.03.2020	13:10:51	440.00		0.0080000	---	---	---	16.438	---	---	---	1030.27	15.133	16.438	---	---	50.149	---	---	---	71.549	---	---	---	0.653	---	---	---	
21.03.2020	13:11:01	450.00		0.021000	---	---	---	16.427	---	---	---	1030.45	15.247	16.427	---	---	50.128	---	---	---	71.558	---	---	---	0.625	---	---	---	
21.03.2020	13:11:11	460.00		0.022000	---	---	---	16.433	---	---	---	1030.39	15.331	16.433	---	---	50.125	---	---	---	71.564	---	---	---	0.639	---	---	---	
