
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (trace range)	umol/l	OFF	UB7-498-064	3	ON External	20.000	ON	1004	0.500	30%	40x	240	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	17.254	23.511	1007	100.000	20.950	50.083	6.802	0.827	0.075	470	0.874	-0.350	0.811	0.000	-0.000106	
Data	Smoothing:	1	
Date:	01.05.2020	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
01.05.2020	14:20:46	0.00		0.034000	---	---	---	16.433	---	---	---	995.90	30.842	16.433	---	---	50.106	---	---	---	71.535	---	---	---	0.653	---	---	---	
01.05.2020	14:20:56	10.00		0.042000	---	---	---	16.435	---	---	---	995.93	30.781	16.435	---	---	50.093	---	---	---	71.543	---	---	---	0.643	---	---	---	
01.05.2020	14:21:06	20.00		0.034000	---	---	---	16.440	---	---	---	995.93	30.705	16.440	---	---	50.106	---	---	---	71.524	---	---	---	0.639	---	---	---	
01.05.2020	14:21:16	30.00		0.037000	---	---	---	16.440	---	---	---	995.84	30.628	16.440	---	---	50.100	---	---	---	71.529	---	---	---	0.650	---	---	---	
01.05.2020	14:21:26	40.00		0.031000	---	---	---	16.461	---	---	---	995.90	30.544	16.461	---	---	50.110	---	---	---	71.523	---	---	---	0.638	---	---	---	
01.05.2020	14:21:36	50.00		0.046000	---	---	---	16.464	---	---	---	995.93	30.506	16.464	---	---	50.084	---	---	---	71.523	---	---	---	0.633	---	---	---	
01.05.2020	14:21:46	60.00		0.032000	---	---	---	16.443	---	---	---	995.93	30.468	16.443	---	---	50.109	---	---	---	71.529	---	---	---	0.637	---	---	---	
01.05.2020	14:21:56	70.00		0.055000	---	---	---	16.453	---	---	---	995.87	30.445	16.453	---	---	50.071	---	---	---	71.515	---	---	---	0.651	---	---	---	
01.05.2020	14:22:06	80.00		0.047000	---	---	---	16.438	---	---	---	995.90	30.361	16.438	---	---	50.085	---	---	---	71.505	---	---	---	0.623	---	---	---	
01.05.2020	14:22:16	90.00		0.048000	---	---	---	16.430	---	---	---	995.90	30.323	16.430	---	---	50.085	---	---	---	71.495	---	---	---	0.626	---	---	---	
01.05.2020	14:22:26	100.00		0.036000	---	---	---	16.435	---	---	---	995.81	30.285	16.435	---	---	50.104	---	---	---	71.506	---	---	---	0.638	---	---	---	
01.05.2020	14:22:36	110.00		0.043000	---	---	---	16.430	---	---	---	996.02	30.285	16.430	---	---	50.093	---	---	---	71.496	---	---	---	0.640	---	---	---	
01.05.2020	14:22:46	120.00		0.032000	---	---	---	16.451	---	---	---	995.96	30.247	16.451	---	---	50.109	---	---	---	71.495	---	---	---	0.642	---	---	---	
01.05.2020	14:22:56	130.00		0.047000	---	---	---	16.461	---	---	---	995.93	30.247	16.461	---	---	50.083	---	---	---	71.495	---	---	---	0.641	---	---	---	
01.05.2020	14:23:06	140.00		0.049000	---	---	---	16.456	---	---	---	995.96	30.285	16.456	---	---	50.081	---	---	---	71.487	---	---	---	0.652	---	---	---	
01.05.2020	14:23:16	150.00		0.040000	---	---	---	16.446	---	---	---	995.84	30.285	16.446	---	---	50.096	---	---	---	71.488	---	---	---	0.641	---	---	---	
01.05.2020	14:23:26	160.00		0.041000	---	---	---	16.446	---	---	---	995.96	30.247	16.446	---	---	50.095	---	---	---	71.491	---	---	---	0.636	---	---	---	
01.05.2020	14:23:36	170.00		0.030000	---	---	---	16.464	---	---	---	995.90	30.285	16.464	---	---	50.110	---	---	---	71.482	---	---	---	0.638	---	---	---	
01.05.2020	14:23:46	180.00		0.035000	---	---	---	16.435	---	---	---	995.87	30.285	16.435	---	---	50.106	---	---	---	71.477	---	---	---	0.638	---	---	---	
01.05.2020	14:23:56	190.00		0.036000	---	---	---	16.456	---	---	---	995.84	30.285	16.456	---	---	50.101	---	---	---	71.483	---	---	---	0.646	---	---	---	
01.05.2020	14:24:06	200.00		0.048000	---	---	---	16.443	---	---	---	995.90	30.285	16.443	---	---	50.083	---	---	---	71.482	---	---	---	0.635	---	---	---	
01.05.2020	14:24:16	210.00		0.032000	---	---	---	16.451	---	---	---	995.90	30.285	16.451	---	---	50.108	---	---	---	71.480	---	---	---	0.641	---	---	---	
01.05.2020	14:24:26	220.00		0.038000	---	---	---	16.456	---	---	---	995.90	30.247	16.456	---	---	50.099	---	---	---	71.476	---	---	---	0.631	---	---	---	
01.05.2020	14:24:36	230.00		0.048000	---	---	---	16.446	---	---	---	995.90	30.247	16.446	---	---	50.083	---	---	---	71.483	---	---	---	0.649	---	---	---	
01.05.2020	14:24:46	240.00		0.051000	---	---	---	16.446	---	---	---	995.93	30.247	16.446	---	---	50.079	---	---	---	71.476	---	---	---	0.640	---	---	---	
01.05.2020	14:24:56	250.00		0.034000	---	---	---	16.440	---	---	---	995.96	30.247	16.440	---	---	50.106	---	---	---	71.464	---	---	---	0.636	---	---	---	
01.05.2020	14:25:06	260.00		0.044000	---	---	---	16.446	---	---	---	995.96	30.224	16.446	---	---	50.090	---	---	---	71.480	---	---	---	0.636	---	---	---	
01.05.2020	14:25:16	270.00		0.039000	---	---	---	16.451	---	---	---	995.87	30.224	16.451	---	---	50.098	---	---	---	71.476	---	---	---	0.645	---	---	---	
01.05.2020	14:25:26	280.00		0.027000	---	---	---	16.443	---	---	---	995.93	30.186	16.443	---	---	50.118	---	---	---	71.477	---	---	---	0.657	---	---	---	
01.05.2020	14:25:36	290.00		0.042000	---	---	---	16.440	---	---	---	995.90	30.148	16.440	---	---	50.093	---	---	---	71.453	---	---	---	0.637	---	---	---	
01.05.2020	14:25:46	300.00		0.049000	---	---	---	16.446	---	---	---	995.90	30.186	16.446	---	---	50.082	---	---	---	71.460	---	---	---	0.640	---	---	---	
