
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (trace range)	umol/l	OFF	UB7-498-064	3	ON External	20.000	ON	1004	0.500	30%	40x	240	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	17.254	23.511	1007	100.000	20.950	50.083	6.802	0.827	0.075	470	0.874	-0.350	0.811	0.000	-0.000106	
Data	Smoothing:	1	
Date:	29.03.2020	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
29.03.2020	14:20:34	0.00		-0.0090000	---	---	---	26.570	---	---	---	1025.49	19.428	26.570	---	---	49.174	---	---	---	69.326	---	---	---	0.625	---	---	---	
29.03.2020	14:20:44	10.00		-0.0090000	---	---	---	26.575	---	---	---	1025.55	19.428	26.575	---	---	49.174	---	---	---	69.328	---	---	---	0.633	---	---	---	
29.03.2020	14:20:54	20.00		-0.028000	---	---	---	26.573	---	---	---	1025.49	19.466	26.573	---	---	49.214	---	---	---	69.350	---	---	---	0.632	---	---	---	
29.03.2020	14:21:04	30.00		-0.019000	---	---	---	26.565	---	---	---	1025.46	19.588	26.565	---	---	49.197	---	---	---	69.347	---	---	---	0.643	---	---	---	
29.03.2020	14:21:14	40.00		-0.0010000	---	---	---	26.575	---	---	---	1025.52	19.505	26.575	---	---	49.157	---	---	---	69.333	---	---	---	0.641	---	---	---	
29.03.2020	14:21:24	50.00		-0.0040000	---	---	---	26.581	---	---	---	1025.61	19.505	26.581	---	---	49.163	---	---	---	69.341	---	---	---	0.633	---	---	---	
29.03.2020	14:21:34	60.00		-0.011000	---	---	---	26.583	---	---	---	1025.55	19.558	26.583	---	---	49.178	---	---	---	69.311	---	---	---	0.630	---	---	---	
29.03.2020	14:21:44	70.00		-0.025000	---	---	---	26.583	---	---	---	1025.49	19.596	26.583	---	---	49.207	---	---	---	69.342	---	---	---	0.631	---	---	---	
29.03.2020	14:21:54	80.00		-0.010000	---	---	---	26.581	---	---	---	1025.41	19.558	26.581	---	---	49.175	---	---	---	69.326	---	---	---	0.629	---	---	---	
29.03.2020	14:22:04	90.00		-0.027000	---	---	---	26.583	---	---	---	1025.53	19.482	26.583	---	---	49.211	---	---	---	69.338	---	---	---	0.632	---	---	---	
29.03.2020	14:22:14	100.00		-0.0010000	---	---	---	26.581	---	---	---	1025.47	19.520	26.581	---	---	49.157	---	---	---	69.316	---	---	---	0.630	---	---	---	
