
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (trace range)	umol/l	OFF	UB7-498-064	3	ON External	20.000	ON	1004	1.000	30%	40x	240	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	17.254	23.511	1007	100.000	20.950	50.083	6.802	0.827	0.075	470	0.874	-0.350	0.811	0.000	-0.000106	
Data	Smoothing:	1	
Date:	12.03.2020	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
12.03.2020	15:10:32	0.00		0.0070000	---	---	---	16.562	---	---	---	998.76	22.945	16.562	---	---	50.138	---	---	---	71.499	---	---	---	0.640	---	---	---	
12.03.2020	15:10:42	10.00		0.0090000	---	---	---	16.557	---	---	---	998.70	22.945	16.557	---	---	50.135	---	---	---	71.515	---	---	---	0.637	---	---	---	
12.03.2020	15:10:52	20.00		0.019000	---	---	---	16.557	---	---	---	998.84	22.923	16.557	---	---	50.119	---	---	---	71.511	---	---	---	0.629	---	---	---	
12.03.2020	15:11:02	30.00		0.034000	---	---	---	16.549	---	---	---	998.96	22.808	16.549	---	---	50.095	---	---	---	71.525	---	---	---	0.625	---	---	---	
12.03.2020	15:11:12	40.00		0.034000	---	---	---	16.557	---	---	---	998.87	22.884	16.557	---	---	50.094	---	---	---	71.528	---	---	---	0.639	---	---	---	
12.03.2020	15:11:22	50.00		0.0090000	---	---	---	16.552	---	---	---	998.96	22.884	16.552	---	---	50.136	---	---	---	71.506	---	---	---	0.639	---	---	---	
12.03.2020	15:11:32	60.00		0.010000	---	---	---	16.549	---	---	---	998.84	22.846	16.549	---	---	50.135	---	---	---	71.503	---	---	---	0.637	---	---	---	
12.03.2020	15:11:42	70.00		0.020000	---	---	---	16.555	---	---	---	998.87	22.808	16.555	---	---	50.117	---	---	---	71.527	---	---	---	0.641	---	---	---	
12.03.2020	15:11:52	80.00		0.016000	---	---	---	16.547	---	---	---	998.90	22.610	16.547	---	---	50.125	---	---	---	71.500	---	---	---	0.623	---	---	---	
12.03.2020	15:12:02	90.00		0.0000	---	---	---	16.549	---	---	---	998.96	22.778	16.549	---	---	50.153	---	---	---	71.482	---	---	---	0.637	---	---	---	
12.03.2020	15:12:12	100.00		0.025000	---	---	---	16.544	---	---	---	998.93	22.778	16.544	---	---	50.111	---	---	---	71.517	---	---	---	0.639	---	---	---	
