
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (trace range)	umol/l	OFF	UB7-498-064	3	ON External	20.000	ON	1004	0.500	30%	40x	240	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	17.254	23.511	1007	100.000	20.950	50.083	6.802	0.827	0.075	470	0.874	-0.350	0.811	0.000	-0.000106	
Data	Smoothing:	1	
Date:	26.04.2020	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
26.04.2020	18:20:45	0.00		0.059000	---	---	---	16.474	---	---	---	1007.27	24.738	16.474	---	---	50.062	---	---	---	71.130	---	---	---	0.637	---	---	---	
26.04.2020	18:20:55	10.00		0.050000	---	---	---	16.469	---	---	---	1007.27	24.700	16.469	---	---	50.076	---	---	---	71.084	---	---	---	0.637	---	---	---	
26.04.2020	18:21:05	20.00		0.044000	---	---	---	16.477	---	---	---	1007.27	24.662	16.477	---	---	50.086	---	---	---	71.081	---	---	---	0.638	---	---	---	
26.04.2020	18:21:15	30.00		0.050000	---	---	---	16.448	---	---	---	1007.30	24.624	16.448	---	---	50.079	---	---	---	71.082	---	---	---	0.652	---	---	---	
26.04.2020	18:21:25	40.00		0.062000	---	---	---	16.446	---	---	---	1007.30	24.586	16.446	---	---	50.060	---	---	---	71.085	---	---	---	0.627	---	---	---	
26.04.2020	18:21:35	50.00		0.046000	---	---	---	16.456	---	---	---	1007.24	24.540	16.456	---	---	50.086	---	---	---	71.052	---	---	---	0.637	---	---	---	
26.04.2020	18:21:45	60.00		0.043000	---	---	---	16.453	---	---	---	1007.27	24.540	16.453	---	---	50.090	---	---	---	71.096	---	---	---	0.649	---	---	---	
26.04.2020	18:21:55	70.00		0.062000	---	---	---	16.448	---	---	---	1007.21	24.555	16.448	---	---	50.060	---	---	---	71.088	---	---	---	0.642	---	---	---	
26.04.2020	18:22:05	80.00		0.043000	---	---	---	16.487	---	---	---	1007.27	24.517	16.487	---	---	50.088	---	---	---	71.060	---	---	---	0.638	---	---	---	
26.04.2020	18:22:15	90.00		0.046000	---	---	---	16.443	---	---	---	1007.30	24.517	16.443	---	---	50.085	---	---	---	71.082	---	---	---	0.657	---	---	---	
26.04.2020	18:22:25	100.00		0.058000	---	---	---	16.464	---	---	---	1007.27	24.517	16.464	---	---	50.065	---	---	---	71.081	---	---	---	0.623	---	---	---	
26.04.2020	18:22:35	110.00		0.046000	---	---	---	16.451	---	---	---	1007.30	24.479	16.451	---	---	50.086	---	---	---	71.054	---	---	---	0.637	---	---	---	
26.04.2020	18:22:45	120.00		0.043000	---	---	---	16.482	---	---	---	1007.33	24.479	16.482	---	---	50.087	---	---	---	71.056	---	---	---	0.642	---	---	---	
26.04.2020	18:22:55	130.00		0.061000	---	---	---	16.451	---	---	---	1007.33	24.479	16.451	---	---	50.061	---	---	---	71.088	---	---	---	0.638	---	---	---	
26.04.2020	18:23:05	140.00		0.053000	---	---	---	16.469	---	---	---	1007.30	24.441	16.469	---	---	50.072	---	---	---	71.070	---	---	---	0.641	---	---	---	
26.04.2020	18:23:15	150.00		0.053000	---	---	---	16.451	---	---	---	1007.24	24.441	16.451	---	---	50.075	---	---	---	71.049	---	---	---	0.634	---	---	---	
26.04.2020	18:23:25	160.00		0.050000	---	---	---	16.453	---	---	---	1007.24	24.403	16.453	---	---	50.079	---	---	---	71.065	---	---	---	0.642	---	---	---	
26.04.2020	18:23:35	170.00		0.046000	---	---	---	16.461	---	---	---	1007.27	24.403	16.461	---	---	50.085	---	---	---	71.046	---	---	---	0.638	---	---	---	
26.04.2020	18:23:45	180.00		0.055000	---	---	---	16.461	---	---	---	1007.33	24.357	16.461	---	---	50.069	---	---	---	71.067	---	---	---	0.630	---	---	---	
26.04.2020	18:23:55	190.00		0.067000	---	---	---	16.446	---	---	---	1007.33	24.357	16.446	---	---	50.052	---	---	---	71.057	---	---	---	0.636	---	---	---	
26.04.2020	18:24:05	200.00		0.059000	---	---	---	16.453	---	---	---	1007.27	24.357	16.453	---	---	50.063	---	---	---	71.062	---	---	---	0.629	---	---	---	
26.04.2020	18:24:15	210.00		0.053000	---	---	---	16.459	---	---	---	1007.21	24.319	16.459	---	---	50.074	---	---	---	71.037	---	---	---	0.631	---	---	---	
26.04.2020	18:24:25	220.00		0.056000	---	---	---	16.461	---	---	---	1007.24	24.319	16.461	---	---	50.068	---	---	---	71.039	---	---	---	0.633	---	---	---	
26.04.2020	18:24:35	230.00		0.056000	---	---	---	16.461	---	---	---	1007.24	24.319	16.461	---	---	50.068	---	---	---	71.041	---	---	---	0.640	---	---	---	
26.04.2020	18:24:45	240.00		0.050000	---	---	---	16.464	---	---	---	1007.27	24.319	16.464	---	---	50.078	---	---	---	71.046	---	---	---	0.649	---	---	---	
26.04.2020	18:24:55	250.00		0.041000	---	---	---	16.456	---	---	---	1007.21	24.319	16.456	---	---	50.093	---	---	---	71.037	---	---	---	0.637	---	---	---	
26.04.2020	18:25:05	260.00		0.048000	---	---	---	16.451	---	---	---	1007.36	24.319	16.451	---	---	50.083	---	---	---	71.029	---	---	---	0.653	---	---	---	
26.04.2020	18:25:15	270.00		0.050000	---	---	---	16.456	---	---	---	1007.24	24.319	16.456	---	---	50.079	---	---	---	71.043	---	---	---	0.638	---	---	---	
26.04.2020	18:25:25	280.00		0.064000	---	---	---	16.451	---	---	---	1007.27	24.319	16.451	---	---	50.056	---	---	---	71.052	---	---	---	0.642	---	---	---	
26.04.2020	18:25:35	290.00		0.058000	---	---	---	16.453	---	---	---	1007.24	24.334	16.453	---	---	50.067	---	---	---	71.048	---	---	---	0.647	---	---	---	
26.04.2020	18:25:45	300.00		0.058000	---	---	---	16.446	---	---	---	1007.21	24.334	16.446	---	---	50.067	---	---	---	71.039	---	---	---	0.641	---	---	---	
26.04.2020	18:25:55	310.00		0.058000	---	---	---	16.451	---	---	---	1007.19	24.334	16.451	---	---	50.066	---	---	---	71.020	---	---	---	0.652	---	---	---	
26.04.2020	18:26:05	320.00		0.052000	---	---	---	16.459	---	---	---	1007.16	24.334	16.459	---	---	50.075	---	---	---	71.025	---	---	---	0.626	---	---	---	
26.04.2020	18:26:15	330.00		0.065000	---	---	---	16.459	---	---	---	1007.30	24.296	16.459	---	---	50.055	---	---	---	71.019	---	---	---	0.642	---	---	---	
26.04.2020	18:26:25	340.00		0.070000	---	---	---	16.446	---	---	---	1007.16	24.258	16.446	---	---	50.048	---	---	---	71.028	---	---	---	0.637	---	---	---	
26.04.2020	18:26:35	350.00		0.055000	---	---	---	16.464	---	---	---	1007.19	24.258	16.464	---	---	50.070	---	---	---	71.020	---	---	---	0.625	---	---	---	
26.04.2020	18:26:45	360.00		0.050000	---	---	---	16.451	---	---	---	1007.16	24.220	16.451	---	---	50.079	---	---	---	71.015	---	---	---	0.639	---	---	---	
26.04.2020	18:26:55	370.00		0.052000	---	---	---	16.453	---	---	---	1007.07	24.258	16.453	---	---	50.076	---	---	---	71.025	---	---	---	0.641	---	---	---	
26.04.2020	18:27:05	380.00		0.065000	---	---	---	16.456	---	---	---	1007.22	24.296	16.456	---	---	50.053	---	---	---	71.044	---	---	---	0.637	---	---	---	
26.04.2020	18:27:15	390.00		0.062000	---	---	---	16.459	---	---	---	1007.19	24.296	16.459	---	---	50.060	---	---	---	71.045	---	---	---	0.641	---	---	---	
26.04.2020	18:27:25	400.00		0.054000	---	---	---	16.446	---	---	---	1007.10	24.334	16.446	---	---	50.074	---	---	---	71.030	---	---	---	0.650	---	---	---	
26.04.2020	18:27:35	410.00		0.049000	---	---	---	16.456	---	---	---	1007.19	24.334	16.456	---	---	50.080	---	---	---	71.019	---	---	---	0.631	---	---	---	
26.04.2020	18:27:45	420.00		0.049000	---	---	---	16.453	---	---	---	1007.22	24.296	16.453	---	---	50.080	---	---	---	71.019	---	---	---	0.640	---	---	---	
26.04.2020	18:27:55	430.00		0.061000	---	---	---	16.451	---	---	---	1007.22	24.296	16.451	---	---	50.062	---	---	---	71.019	---	---	---	0.640	---	---	---	
26.04.2020	18:28:05	440.00		0.049000	---	---	---	16.446	---	---	---	1007.25	24.296	16.446	---	---	50.082	---	---	---	71.001	---	---	---	0.642	---	---	---	
26.04.2020	18:28:15	450.00		0.042000	---	---	---	16.456	---	---	---	1007.16	24.296	16.456	---	---	50.092	---	---	---	70.998	---	---	---	0.638	---	---	---	
26.04.2020	18:28:25	460.00		0.045000	---	---	---	16.461	---	---	---	1007.22	24.258	16.461	---	---	50.086	---	---	---	70.998	---	---	---	0.638	---	---	---	
26.04.2020	18:28:35	470.00		0.054000	---	---	---	16.456	---	---	---	1007.19	24.258	16.456	---	---	50.073	---	---	---	71.024	---	---	---	0.641	---	---	---	
26.04.2020	18:28:45	480.00		0.055000	---	---	---	16.453	---	---	---	1007.19	24.258	16.453	---	---	50.071	---	---	---	71.005	---	---	---	0.639	---	---	---	
26.04.2020	18:28:55	490.00		0.053000	---	---	---	16.461	---	---	---	1007.16	24.220	16.461	---	---	50.073	---	---	---	70.987	---	---	---	0.632	---	---	---	
26.04.2020	18:29:05	500.00		0.047000	---	---	---	16.446	---	---	---	1007.36	24.220	16.446	---	---	50.084	---	---	---	71.003	---	---	---	0.648	---	---	---	
26.04.2020	18:29:15	510.00		0.049000	---	---	---	16.448	---	---	---	1007.36	24.220	16.448	---	---	50.082	---	---	---	70.997	---	---	---	0.638	---	---	---	
26.04.2020	18:29:25	520.00		0.059000	---	---	---	16.456	---	---	---	1007.25	24.220	16.456	---	---	50.065	---	---	---	71.024	---	---	---	0.637	---	---	---	
26.04.2020	18:29:35	530.00		0.065000	---	---	---	16.453	---	---	---	1007.28	24.181	16.453	---	---	50.055	---	---	---	71.019	---	---	---	0.642	---	---	---	
26.04.2020	18:29:45	540.00		0.038000	---	---	---	16.456	---	---	---	1007.33	24.181	16.456	---	---	50.098	---	---	---	71.000	---	---	---	0.638	---	---	---	
26.04.2020	18:29:55	550.00		0.041000	---	---	---	16.466	---	---	---	1007.19	24.220	16.466	---	---	50.093	---	---	---	71.003	---	---	---	0.641	---	---	---	
26.04.2020	18:30:05	560.00		0.053000	---	---	---	16.453	---	---	---	1007.28	24.220	16.453	---	---	50.074	---	---	---	71.009	---	---	---	0.642	---	---	---	
26.04.2020	18:30:15	570.00		0.057000	---	---	---	16.448	---	---	---	1007.22	24.220	16.448	---	---	50.068	---	---	---	71.015	---	---	---	0.637	---	---	---	
26.04.2020	18:30:25	580.00		0.046000	---	---	---	16.464	---	---	---	1007.28	24.220	16.464	---	---	50.084	---	---	---	71.012	---	---	---	0.625	---	---	---	
26.04.2020	18:30:35	590.00		0.051000	---	---	---	16.451	---	---	---	1007.22	24.220	16.451	---	---	50.077	---	---	---	71.009	---	---	---	0.662	---	---	---	
26.04.2020	18:30:45	600.00		0.048000	---	---	---	16.451	---	---	---	1007.28	24.220	16.451	---	---	50.082	---	---	---	70.990	---	---	---	0.638	---	---	---	
26.04.2020	18:30:55	610.00		0.051000	---	---	---	16.440	---	---	---	1007.25	24.181	16.440	---	---	50.079	---	---	---	71.014	---	---	---	0.637	---	---	---	
26.04.2020	18:31:05	620.00		0.058000	---	---	---	16.453	---	---	---	1007.25	24.181	16.453	---	---	50.067	---	---	---	71.011	---	---	---	0.640	---	---	---	
26.04.2020	18:31:15	630.00		0.066000	---	---	---	16.443	---	---	---	1007.28	24.136	16.443	---	---	50.055	---	---	---	71.007	---	---	---	0.640	---	---	---	
26.04.2020	18:31:25	640.00		0.053000	---	---	---	16.451	---	---	---	1007.28	24.136	16.451	---	---	50.075	---	---	---	70.988	---	---	---	0.639	---	---	---	
26.04.2020	18:31:35	650.00		0.051000	---	---	---	16.456	---	---	---	1007.25	24.136	16.456	---	---	50.077	---	---	---	70.992	---	---	---	0.637	---	---	---	
26.04.2020	18:31:45	660.00		0.052000	---	---	---	16.448	---	---	---	1007.16	24.097	16.448	---	---	50.076	---	---	---	71.003	---	---	---	0.629	---	---	---	
26.04.2020	18:31:55	670.00		0.051000	---	---	---	16.456	---	---	---	1007.31	24.097	16.456	---	---	50.077	---	---	---	70.988	---	---	---	0.641	---	---	---	
