
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (trace range)	umol/l	OFF	UB7-498-064	3	ON External	20.000	ON	1004	0.500	30%	40x	240	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	17.254	23.511	1007	100.000	20.950	50.083	6.802	0.827	0.075	470	0.874	-0.350	0.811	0.000	-0.000106	
Data	Smoothing:	1	
Date:	26.04.2020	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
26.04.2020	16:53:38	0.00		0.042000	---	---	---	16.440	---	---	---	1007.80	25.204	16.440	---	---	50.094	---	---	---	71.858	---	---	---	0.638	---	---	---	
26.04.2020	16:53:48	10.00		0.032000	---	---	---	16.435	---	---	---	1007.65	25.219	16.435	---	---	50.110	---	---	---	71.844	---	---	---	0.641	---	---	---	
26.04.2020	16:53:58	20.00		0.033000	---	---	---	16.446	---	---	---	1007.65	25.097	16.446	---	---	50.108	---	---	---	71.830	---	---	---	0.667	---	---	---	
26.04.2020	16:54:08	30.00		0.024000	---	---	---	16.453	---	---	---	1007.51	25.097	16.453	---	---	50.121	---	---	---	71.833	---	---	---	0.631	---	---	---	
26.04.2020	16:54:18	40.00		0.033000	---	---	---	16.456	---	---	---	1007.53	25.097	16.456	---	---	50.106	---	---	---	71.832	---	---	---	0.626	---	---	---	
26.04.2020	16:54:28	50.00		0.021000	---	---	---	16.433	---	---	---	1007.65	25.059	16.433	---	---	50.128	---	---	---	71.814	---	---	---	0.642	---	---	---	
26.04.2020	16:54:38	60.00		0.036000	---	---	---	16.446	---	---	---	1007.65	25.059	16.446	---	---	50.103	---	---	---	71.820	---	---	---	0.653	---	---	---	
26.04.2020	16:54:48	70.00		0.024000	---	---	---	16.446	---	---	---	1007.57	25.021	16.446	---	---	50.121	---	---	---	71.823	---	---	---	0.642	---	---	---	
26.04.2020	16:54:58	80.00		0.045000	---	---	---	16.448	---	---	---	1007.71	24.975	16.448	---	---	50.088	---	---	---	71.833	---	---	---	0.643	---	---	---	
26.04.2020	16:55:08	90.00		0.061000	---	---	---	16.451	---	---	---	1007.57	24.990	16.451	---	---	50.062	---	---	---	71.823	---	---	---	0.639	---	---	---	
26.04.2020	16:55:18	100.00		0.022000	---	---	---	16.451	---	---	---	1007.65	24.952	16.451	---	---	50.124	---	---	---	71.824	---	---	---	0.661	---	---	---	
26.04.2020	16:55:28	110.00		0.038000	---	---	---	16.474	---	---	---	1007.62	24.914	16.474	---	---	50.096	---	---	---	71.825	---	---	---	0.649	---	---	---	
26.04.2020	16:55:38	120.00		0.027000	---	---	---	16.461	---	---	---	1007.62	24.876	16.461	---	---	50.115	---	---	---	71.800	---	---	---	0.639	---	---	---	
26.04.2020	16:55:48	130.00		0.040000	---	---	---	16.472	---	---	---	1007.63	24.876	16.472	---	---	50.093	---	---	---	71.831	---	---	---	0.640	---	---	---	
26.04.2020	16:55:58	140.00		0.045000	---	---	---	16.417	---	---	---	1007.54	24.876	16.417	---	---	50.090	---	---	---	71.798	---	---	---	0.665	---	---	---	
26.04.2020	16:56:08	150.00		0.038000	---	---	---	16.438	---	---	---	1007.63	24.876	16.438	---	---	50.100	---	---	---	71.810	---	---	---	0.639	---	---	---	
26.04.2020	16:56:18	160.00		0.024000	---	---	---	16.448	---	---	---	1007.68	24.876	16.448	---	---	50.121	---	---	---	71.779	---	---	---	0.638	---	---	---	
26.04.2020	16:56:28	170.00		0.046000	---	---	---	16.456	---	---	---	1007.66	24.914	16.456	---	---	50.086	---	---	---	71.812	---	---	---	0.631	---	---	---	
26.04.2020	16:56:38	180.00		0.027000	---	---	---	16.448	---	---	---	1007.57	24.914	16.448	---	---	50.116	---	---	---	71.785	---	---	---	0.643	---	---	---	
26.04.2020	16:56:48	190.00		0.052000	---	---	---	16.440	---	---	---	1007.60	24.952	16.440	---	---	50.077	---	---	---	71.807	---	---	---	0.642	---	---	---	
26.04.2020	16:56:58	200.00		0.032000	---	---	---	16.438	---	---	---	1007.63	24.952	16.438	---	---	50.109	---	---	---	71.778	---	---	---	0.640	---	---	---	
26.04.2020	16:57:08	210.00		0.042000	---	---	---	16.461	---	---	---	1007.66	24.952	16.461	---	---	50.091	---	---	---	71.802	---	---	---	0.664	---	---	---	
26.04.2020	16:57:18	220.00		0.032000	---	---	---	16.440	---	---	---	1007.63	24.952	16.440	---	---	50.109	---	---	---	71.775	---	---	---	0.653	---	---	---	
26.04.2020	16:57:28	230.00		0.055000	---	---	---	16.448	---	---	---	1007.69	24.990	16.448	---	---	50.071	---	---	---	71.813	---	---	---	0.630	---	---	---	
26.04.2020	16:57:38	240.00		0.039000	---	---	---	16.446	---	---	---	1007.60	24.990	16.446	---	---	50.098	---	---	---	71.797	---	---	---	0.640	---	---	---	
26.04.2020	16:57:48	250.00		0.051000	---	---	---	16.438	---	---	---	1007.60	24.990	16.438	---	---	50.079	---	---	---	71.788	---	---	---	0.638	---	---	---	
26.04.2020	16:57:58	260.00		0.039000	---	---	---	16.443	---	---	---	1007.66	24.914	16.443	---	---	50.098	---	---	---	71.796	---	---	---	0.631	---	---	---	
26.04.2020	16:58:08	270.00		0.036000	---	---	---	16.451	---	---	---	1007.57	24.914	16.451	---	---	50.102	---	---	---	71.795	---	---	---	0.640	---	---	---	
26.04.2020	16:58:18	280.00		0.048000	---	---	---	16.440	---	---	---	1007.63	24.876	16.440	---	---	50.084	---	---	---	71.795	---	---	---	0.638	---	---	---	
26.04.2020	16:58:28	290.00		0.040000	---	---	---	16.448	---	---	---	1007.63	24.876	16.448	---	---	50.095	---	---	---	71.787	---	---	---	0.638	---	---	---	
26.04.2020	16:58:38	300.00		0.045000	---	---	---	16.438	---	---	---	1007.72	24.891	16.438	---	---	50.089	---	---	---	71.776	---	---	---	0.641	---	---	---	
26.04.2020	16:58:48	310.00		0.045000	---	---	---	16.440	---	---	---	1007.66	24.891	16.440	---	---	50.088	---	---	---	71.778	---	---	---	0.652	---	---	---	
26.04.2020	16:58:58	320.00		0.049000	---	---	---	16.438	---	---	---	1007.66	24.891	16.438	---	---	50.082	---	---	---	71.794	---	---	---	0.656	---	---	---	
26.04.2020	16:59:08	330.00		0.044000	---	---	---	16.433	---	---	---	1007.60	24.929	16.433	---	---	50.091	---	---	---	71.781	---	---	---	0.650	---	---	---	
26.04.2020	16:59:18	340.00		0.026000	---	---	---	16.438	---	---	---	1007.72	24.975	16.438	---	---	50.119	---	---	---	71.774	---	---	---	0.641	---	---	---	
26.04.2020	16:59:28	350.00		0.065000	---	---	---	16.459	---	---	---	1007.63	24.975	16.459	---	---	50.054	---	---	---	71.796	---	---	---	0.633	---	---	---	
26.04.2020	16:59:38	360.00		0.038000	---	---	---	16.440	---	---	---	1007.72	24.929	16.440	---	---	50.100	---	---	---	71.766	---	---	---	0.645	---	---	---	
26.04.2020	16:59:48	370.00		0.046000	---	---	---	16.443	---	---	---	1007.72	24.891	16.443	---	---	50.086	---	---	---	71.769	---	---	---	0.640	---	---	---	
26.04.2020	16:59:58	380.00		0.024000	---	---	---	16.438	---	---	---	1007.63	24.891	16.438	---	---	50.122	---	---	---	71.767	---	---	---	0.637	---	---	---	
26.04.2020	17:00:08	390.00		0.052000	---	---	---	16.443	---	---	---	1007.72	24.853	16.443	---	---	50.076	---	---	---	71.784	---	---	---	0.639	---	---	---	
26.04.2020	17:00:18	400.00		0.049000	---	---	---	16.446	---	---	---	1007.72	24.853	16.446	---	---	50.082	---	---	---	71.782	---	---	---	0.640	---	---	---	
26.04.2020	17:00:28	410.00		0.045000	---	---	---	16.448	---	---	---	1007.75	24.853	16.448	---	---	50.087	---	---	---	71.776	---	---	---	0.639	---	---	---	
26.04.2020	17:00:38	420.00		0.043000	---	---	---	16.438	---	---	---	1007.81	24.815	16.438	---	---	50.091	---	---	---	71.770	---	---	---	0.626	---	---	---	
26.04.2020	17:00:48	430.00		0.053000	---	---	---	16.435	---	---	---	1007.63	24.776	16.435	---	---	50.076	---	---	---	71.755	---	---	---	0.639	---	---	---	
26.04.2020	17:00:58	440.00		0.044000	---	---	---	16.435	---	---	---	1007.66	24.815	16.435	---	---	50.091	---	---	---	71.775	---	---	---	0.665	---	---	---	
26.04.2020	17:01:08	450.00		0.032000	---	---	---	16.435	---	---	---	1007.63	24.815	16.435	---	---	50.110	---	---	---	71.759	---	---	---	0.639	---	---	---	
26.04.2020	17:01:18	460.00		0.035000	---	---	---	16.438	---	---	---	1007.66	24.776	16.438	---	---	50.105	---	---	---	71.762	---	---	---	0.656	---	---	---	
26.04.2020	17:01:28	470.00		0.038000	---	---	---	16.440	---	---	---	1007.66	24.776	16.440	---	---	50.099	---	---	---	71.754	---	---	---	0.640	---	---	---	
26.04.2020	17:01:38	480.00		0.040000	---	---	---	16.440	---	---	---	1007.63	24.776	16.440	---	---	50.096	---	---	---	71.768	---	---	---	0.659	---	---	---	
26.04.2020	17:01:48	490.00		0.032000	---	---	---	16.438	---	---	---	1007.66	24.776	16.438	---	---	50.110	---	---	---	71.758	---	---	---	0.651	---	---	---	
26.04.2020	17:01:58	500.00		0.054000	---	---	---	16.435	---	---	---	1007.60	24.815	16.435	---	---	50.075	---	---	---	71.765	---	---	---	0.643	---	---	---	
26.04.2020	17:02:08	510.00		0.043000	---	---	---	16.448	---	---	---	1007.66	24.815	16.448	---	---	50.090	---	---	---	71.758	---	---	---	0.660	---	---	---	
26.04.2020	17:02:18	520.00		0.043000	---	---	---	16.438	---	---	---	1007.57	24.776	16.438	---	---	50.092	---	---	---	71.747	---	---	---	0.651	---	---	---	
26.04.2020	17:02:28	530.00		0.037000	---	---	---	16.448	---	---	---	1007.63	24.776	16.448	---	---	50.101	---	---	---	71.763	---	---	---	0.646	---	---	---	
26.04.2020	17:02:38	540.00		0.039000	---	---	---	16.433	---	---	---	1007.63	24.776	16.433	---	---	50.099	---	---	---	71.755	---	---	---	0.638	---	---	---	
26.04.2020	17:02:48	550.00		0.037000	---	---	---	16.438	---	---	---	1007.69	24.776	16.438	---	---	50.101	---	---	---	71.755	---	---	---	0.625	---	---	---	
26.04.2020	17:02:58	560.00		0.030000	---	---	---	16.440	---	---	---	1007.66	24.815	16.440	---	---	50.113	---	---	---	71.756	---	---	---	0.639	---	---	---	
26.04.2020	17:03:08	570.00		0.028000	---	---	---	16.435	---	---	---	1007.66	24.815	16.435	---	---	50.117	---	---	---	71.755	---	---	---	0.640	---	---	---	
26.04.2020	17:03:18	580.00		0.037000	---	---	---	16.438	---	---	---	1007.66	24.815	16.438	---	---	50.102	---	---	---	71.748	---	---	---	0.633	---	---	---	
26.04.2020	17:03:28	590.00		0.033000	---	---	---	16.443	---	---	---	1007.60	24.776	16.443	---	---	50.108	---	---	---	71.748	---	---	---	0.642	---	---	---	
26.04.2020	17:03:38	600.00		0.034000	---	---	---	16.435	---	---	---	1007.54	24.776	16.435	---	---	50.107	---	---	---	71.744	---	---	---	0.643	---	---	---	
26.04.2020	17:03:48	610.00		0.048000	---	---	---	16.448	---	---	---	1007.60	24.776	16.448	---	---	50.083	---	---	---	71.748	---	---	---	0.646	---	---	---	
26.04.2020	17:03:58	620.00		0.038000	---	---	---	16.438	---	---	---	1007.60	24.815	16.438	---	---	50.100	---	---	---	71.737	---	---	---	0.652	---	---	---	
26.04.2020	17:04:08	630.00		0.042000	---	---	---	16.440	---	---	---	1007.69	24.853	16.440	---	---	50.093	---	---	---	71.744	---	---	---	0.626	---	---	---	
26.04.2020	17:04:18	640.00		0.041000	---	---	---	16.440	---	---	---	1007.72	24.891	16.440	---	---	50.095	---	---	---	71.756	---	---	---	0.640	---	---	---	
26.04.2020	17:04:28	650.00		0.050000	---	---	---	16.448	---	---	---	1007.69	24.853	16.448	---	---	50.080	---	---	---	71.757	---	---	---	0.628	---	---	---	
26.04.2020	17:04:38	660.00		0.036000	---	---	---	16.446	---	---	---	1007.75	24.815	16.446	---	---	50.102	---	---	---	71.741	---	---	---	0.643	---	---	---	
26.04.2020	17:04:48	670.00		0.053000	---	---	---	16.446	---	---	---	1007.72	24.815	16.446	---	---	50.075	---	---	---	71.742	---	---	---	0.638	---	---	---	
26.04.2020	17:04:58	680.00		0.049000	---	---	---	16.440	---	---	---	1007.60	24.815	16.440	---	---	50.081	---	---	---	71.737	---	---	---	0.654	---	---	---	
26.04.2020	17:05:08	690.00		0.033000	---	---	---	16.443	---	---	---	1007.63	24.792	16.443	---	---	50.108	---	---	---	71.738	---	---	---	0.645	---	---	---	
26.04.2020	17:05:18	700.00		0.036000	---	---	---	16.433	---	---	---	1007.63	24.792	16.433	---	---	50.103	---	---	---	71.734	---	---	---	0.642	---	---	---	
26.04.2020	17:05:28	710.00		0.034000	---	---	---	16.448	---	---	---	1007.69	24.746	16.448	---	---	50.106	---	---	---	71.744	---	---	---	0.641	---	---	---	
26.04.2020	17:05:38	720.00		0.032000	---	---	---	16.438	---	---	---	1007.63	24.746	16.438	---	---	50.109	---	---	---	71.740	---	---	---	0.639	---	---	---	
26.04.2020	17:05:48	730.00		0.059000	---	---	---	16.446	---	---	---	1007.63	24.746	16.446	---	---	50.065	---	---	---	71.742	---	---	---	0.638	---	---	---	
26.04.2020	17:05:58	740.00		0.049000	---	---	---	16.433	---	---	---	1007.60	24.746	16.433	---	---	50.083	---	---	---	71.739	---	---	---	0.624	---	---	---	
26.04.2020	17:06:08	750.00		0.030000	---	---	---	16.438	---	---	---	1007.60	24.708	16.438	---	---	50.113	---	---	---	71.726	---	---	---	0.653	---	---	---	
26.04.2020	17:06:18	760.00		0.040000	---	---	---	16.427	---	---	---	1007.66	24.670	16.427	---	---	50.098	---	---	---	71.734	---	---	---	0.656	---	---	---	
26.04.2020	17:06:28	770.00		0.045000	---	---	---	16.435	---	---	---	1007.78	24.670	16.435	---	---	50.088	---	---	---	71.735	---	---	---	0.641	---	---	---	
26.04.2020	17:06:38	780.00		0.022000	---	---	---	16.438	---	---	---	1007.69	24.632	16.438	---	---	50.126	---	---	---	71.728	---	---	---	0.643	---	---	---	
26.04.2020	17:06:48	790.00		0.044000	---	---	---	16.427	---	---	---	1007.63	24.632	16.427	---	---	50.091	---	---	---	71.740	---	---	---	0.632	---	---	---	
26.04.2020	17:06:58	800.00		0.040000	---	---	---	16.435	---	---	---	1007.60	24.632	16.435	---	---	50.096	---	---	---	71.726	---	---	---	0.658	---	---	---	
26.04.2020	17:07:08	810.00		0.057000	---	---	---	16.438	---	---	---	1007.63	24.586	16.438	---	---	50.069	---	---	---	71.730	---	---	---	0.639	---	---	---	
26.04.2020	17:07:18	820.00		0.026000	---	---	---	16.433	---	---	---	1007.69	24.586	16.433	---	---	50.119	---	---	---	71.724	---	---	---	0.641	---	---	---	
26.04.2020	17:07:28	830.00		0.041000	---	---	---	16.446	---	---	---	1007.57	24.586	16.446	---	---	50.094	---	---	---	71.716	---	---	---	0.652	---	---	---	
26.04.2020	17:07:38	840.00		0.057000	---	---	---	16.435	---	---	---	1007.54	24.632	16.435	---	---	50.070	---	---	---	71.717	---	---	---	0.653	---	---	---	
26.04.2020	17:07:48	850.00		0.044000	---	---	---	16.446	---	---	---	1007.66	24.632	16.446	---	---	50.090	---	---	---	71.730	---	---	---	0.652	---	---	---	
26.04.2020	17:07:58	860.00		0.039000	---	---	---	16.435	---	---	---	1007.60	24.586	16.435	---	---	50.098	---	---	---	71.725	---	---	---	0.638	---	---	---	
26.04.2020	17:08:08	870.00		0.034000	---	---	---	16.435	---	---	---	1007.54	24.548	16.435	---	---	50.107	---	---	---	71.728	---	---	---	0.642	---	---	---	
26.04.2020	17:08:18	880.00		0.036000	---	---	---	16.440	---	---	---	1007.54	24.509	16.440	---	---	50.102	---	---	---	71.734	---	---	---	0.643	---	---	---	
26.04.2020	17:08:28	890.00		0.051000	---	---	---	16.438	---	---	---	1007.54	24.509	16.438	---	---	50.078	---	---	---	71.734	---	---	---	0.631	---	---	---	
26.04.2020	17:08:38	900.00		0.041000	---	---	---	16.435	---	---	---	1007.51	24.548	16.435	---	---	50.095	---	---	---	71.718	---	---	---	0.638	---	---	---	
26.04.2020	17:08:48	910.00		0.031000	---	---	---	16.438	---	---	---	1007.51	24.509	16.438	---	---	50.111	---	---	---	71.721	---	---	---	0.630	---	---	---	
26.04.2020	17:08:58	920.00		0.050000	---	---	---	16.446	---	---	---	1007.57	24.509	16.446	---	---	50.080	---	---	---	71.741	---	---	---	0.638	---	---	---	
26.04.2020	17:09:08	930.00		0.025000	---	---	---	16.440	---	---	---	1007.60	24.471	16.440	---	---	50.120	---	---	---	71.709	---	---	---	0.639	---	---	---	
26.04.2020	17:09:18	940.00		0.043000	---	---	---	16.438	---	---	---	1007.60	24.471	16.438	---	---	50.092	---	---	---	71.727	---	---	---	0.658	---	---	---	
26.04.2020	17:09:28	950.00		0.044000	---	---	---	16.440	---	---	---	1007.75	24.471	16.440	---	---	50.090	---	---	---	71.734	---	---	---	0.638	---	---	---	
26.04.2020	17:09:38	960.00		0.053000	---	---	---	16.440	---	---	---	1007.75	24.471	16.440	---	---	50.075	---	---	---	71.707	---	---	---	0.637	---	---	---	
26.04.2020	17:09:48	970.00		0.028000	---	---	---	16.440	---	---	---	1007.69	24.471	16.440	---	---	50.115	---	---	---	71.724	---	---	---	0.638	---	---	---	
26.04.2020	17:09:58	980.00		0.036000	---	---	---	16.435	---	---	---	1007.54	24.509	16.435	---	---	50.104	---	---	---	71.715	---	---	---	0.642	---	---	---	
26.04.2020	17:10:08	990.00		0.035000	---	---	---	16.440	---	---	---	1007.69	24.471	16.440	---	---	50.104	---	---	---	71.722	---	---	---	0.632	---	---	---	
26.04.2020	17:10:18	1000.00		0.049000	---	---	---	16.440	---	---	---	1007.60	24.433	16.440	---	---	50.082	---	---	---	71.706	---	---	---	0.637	---	---	---	
