
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (trace range)	umol/l	OFF	UB7-498-064	3	ON External	20.000	ON	1004	1.000	30%	40x	240	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	17.254	23.511	1007	100.000	20.950	50.083	6.802	0.827	0.075	470	0.874	-0.350	0.811	0.000	-0.000106	
Data	Smoothing:	1	
Date:	04.03.2020	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
04.03.2020	15:01:38	0.00		0.0020000	---	---	---	16.510	---	---	---	1004.14	27.729	16.510	---	---	50.152	---	---	---	71.903	---	---	---	0.641	---	---	---	
04.03.2020	15:01:48	10.00		0.0080000	---	---	---	16.513	---	---	---	1004.05	27.653	16.513	---	---	50.142	---	---	---	71.886	---	---	---	0.642	---	---	---	
04.03.2020	15:01:58	20.00		-0.0020000	---	---	---	16.518	---	---	---	1003.99	27.531	16.518	---	---	50.158	---	---	---	71.890	---	---	---	0.641	---	---	---	
04.03.2020	15:02:08	30.00		-0.0030000	---	---	---	16.513	---	---	---	1004.08	27.569	16.513	---	---	50.160	---	---	---	71.869	---	---	---	0.630	---	---	---	
04.03.2020	15:02:18	40.00		0.0090000	---	---	---	16.513	---	---	---	1004.14	27.569	16.513	---	---	50.139	---	---	---	71.856	---	---	---	0.643	---	---	---	
04.03.2020	15:02:28	50.00		-0.0030000	---	---	---	16.518	---	---	---	1004.08	27.569	16.518	---	---	50.161	---	---	---	71.877	---	---	---	0.641	---	---	---	
04.03.2020	15:02:38	60.00		0.0000	---	---	---	16.526	---	---	---	1004.02	27.531	16.526	---	---	50.153	---	---	---	71.874	---	---	---	0.641	---	---	---	
04.03.2020	15:02:48	70.00		-0.0080000	---	---	---	16.518	---	---	---	1004.08	27.531	16.518	---	---	50.168	---	---	---	71.867	---	---	---	0.628	---	---	---	
04.03.2020	15:02:58	80.00		-0.0050000	---	---	---	16.505	---	---	---	1004.11	27.508	16.505	---	---	50.165	---	---	---	71.848	---	---	---	0.642	---	---	---	
04.03.2020	15:03:08	90.00		0.017000	---	---	---	16.513	---	---	---	1004.20	27.508	16.513	---	---	50.126	---	---	---	71.849	---	---	---	0.637	---	---	---	
04.03.2020	15:03:18	100.00		-0.015000	---	---	---	16.510	---	---	---	1004.11	27.508	16.510	---	---	50.180	---	---	---	71.838	---	---	---	0.625	---	---	---	
04.03.2020	15:03:28	110.00		-0.0010000	---	---	---	16.510	---	---	---	1004.14	27.393	16.510	---	---	50.158	---	---	---	71.855	---	---	---	0.630	---	---	---	
04.03.2020	15:03:38	120.00		-0.013000	---	---	---	16.510	---	---	---	1004.08	27.271	16.510	---	---	50.178	---	---	---	71.867	---	---	---	0.629	---	---	---	
04.03.2020	15:03:48	130.00		0.0000	---	---	---	16.508	---	---	---	1004.14	27.111	16.508	---	---	50.156	---	---	---	71.864	---	---	---	0.628	---	---	---	
04.03.2020	15:03:58	140.00		-0.010000	---	---	---	16.508	---	---	---	1004.11	27.233	16.508	---	---	50.172	---	---	---	71.846	---	---	---	0.642	---	---	---	
04.03.2020	15:04:08	150.00		0.0050000	---	---	---	16.505	---	---	---	1004.20	27.271	16.505	---	---	50.147	---	---	---	71.829	---	---	---	0.641	---	---	---	
04.03.2020	15:04:18	160.00		0.0050000	---	---	---	16.508	---	---	---	1004.14	27.271	16.508	---	---	50.146	---	---	---	71.828	---	---	---	0.639	---	---	---	
04.03.2020	15:04:28	170.00		-0.0040000	---	---	---	16.505	---	---	---	1004.02	27.271	16.505	---	---	50.163	---	---	---	71.821	---	---	---	0.635	---	---	---	
04.03.2020	15:04:38	180.00		0.0070000	---	---	---	16.516	---	---	---	1004.17	27.271	16.516	---	---	50.142	---	---	---	71.810	---	---	---	0.643	---	---	---	
04.03.2020	15:04:48	190.00		-0.0060000	---	---	---	16.505	---	---	---	1004.14	27.233	16.505	---	---	50.166	---	---	---	71.824	---	---	---	0.656	---	---	---	
04.03.2020	15:04:58	200.00		0.014000	---	---	---	16.505	---	---	---	1004.17	27.195	16.505	---	---	50.132	---	---	---	71.834	---	---	---	0.643	---	---	---	
04.03.2020	15:05:08	210.00		0.0050000	---	---	---	16.508	---	---	---	1004.11	27.157	16.508	---	---	50.147	---	---	---	71.830	---	---	---	0.643	---	---	---	
04.03.2020	15:05:18	220.00		-0.0070000	---	---	---	16.503	---	---	---	1004.14	27.111	16.503	---	---	50.168	---	---	---	71.812	---	---	---	0.641	---	---	---	
04.03.2020	15:05:28	230.00		-0.0020000	---	---	---	16.505	---	---	---	1004.17	26.997	16.505	---	---	50.160	---	---	---	71.829	---	---	---	0.653	---	---	---	
04.03.2020	15:05:38	240.00		0.0030000	---	---	---	16.503	---	---	---	1004.14	26.958	16.503	---	---	50.150	---	---	---	71.830	---	---	---	0.649	---	---	---	
04.03.2020	15:05:48	250.00		0.0020000	---	---	---	16.505	---	---	---	1004.14	27.073	16.505	---	---	50.151	---	---	---	71.822	---	---	---	0.640	---	---	---	
04.03.2020	15:05:58	260.00		-0.013000	---	---	---	16.503	---	---	---	1004.11	27.035	16.503	---	---	50.178	---	---	---	71.814	---	---	---	0.655	---	---	---	
04.03.2020	15:06:08	270.00		-0.0040000	---	---	---	16.503	---	---	---	1004.08	26.836	16.503	---	---	50.164	---	---	---	71.828	---	---	---	0.642	---	---	---	
04.03.2020	15:06:18	280.00		0.0060000	---	---	---	16.503	---	---	---	1004.02	26.836	16.503	---	---	50.145	---	---	---	71.822	---	---	---	0.662	---	---	---	
04.03.2020	15:06:28	290.00		0.0040000	---	---	---	16.505	---	---	---	1004.14	26.875	16.505	---	---	50.149	---	---	---	71.823	---	---	---	0.640	---	---	---	
04.03.2020	15:06:38	300.00		0.0080000	---	---	---	16.500	---	---	---	1004.14	26.958	16.500	---	---	50.142	---	---	---	71.819	---	---	---	0.641	---	---	---	
04.03.2020	15:06:48	310.00		0.012000	---	---	---	16.503	---	---	---	1004.17	26.958	16.503	---	---	50.135	---	---	---	71.829	---	---	---	0.640	---	---	---	
