
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (trace range)	umol/l	OFF	UB7-498-064	3	ON External	20.000	ON	1004	0.500	30%	40x	240	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	17.254	23.511	1007	100.000	20.950	50.083	6.802	0.827	0.075	470	0.874	-0.350	0.811	0.000	-0.000106	
Data	Smoothing:	1	
Date:	18.04.2020	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
18.04.2020	14:02:34	0.00		0.059000	---	---	---	16.451	---	---	---	1016.49	20.580	16.451	---	---	50.064	---	---	---	72.588	---	---	---	0.639	---	---	---	
18.04.2020	14:02:44	10.00		0.057000	---	---	---	16.448	---	---	---	1016.44	20.542	16.448	---	---	50.068	---	---	---	72.568	---	---	---	0.643	---	---	---	
18.04.2020	14:02:54	20.00		0.057000	---	---	---	16.430	---	---	---	1016.44	20.496	16.430	---	---	50.069	---	---	---	72.570	---	---	---	0.656	---	---	---	
18.04.2020	14:03:04	30.00		0.062000	---	---	---	16.435	---	---	---	1016.53	20.473	16.435	---	---	50.061	---	---	---	72.553	---	---	---	0.639	---	---	---	
18.04.2020	14:03:14	40.00		0.056000	---	---	---	16.451	---	---	---	1016.35	20.351	16.451	---	---	50.070	---	---	---	72.551	---	---	---	0.638	---	---	---	
18.04.2020	14:03:24	50.00		0.054000	---	---	---	16.448	---	---	---	1016.50	20.351	16.448	---	---	50.073	---	---	---	72.562	---	---	---	0.624	---	---	---	
18.04.2020	14:03:34	60.00		0.071000	---	---	---	16.427	---	---	---	1016.53	20.351	16.427	---	---	50.047	---	---	---	72.574	---	---	---	0.638	---	---	---	
18.04.2020	14:03:44	70.00		0.060000	---	---	---	16.453	---	---	---	1016.38	20.237	16.453	---	---	50.062	---	---	---	72.544	---	---	---	0.637	---	---	---	
18.04.2020	14:03:54	80.00		0.074000	---	---	---	16.440	---	---	---	1016.44	20.275	16.440	---	---	50.042	---	---	---	72.571	---	---	---	0.662	---	---	---	
18.04.2020	14:04:04	90.00		0.053000	---	---	---	16.438	---	---	---	1016.35	20.313	16.438	---	---	50.076	---	---	---	72.557	---	---	---	0.641	---	---	---	
18.04.2020	14:04:14	100.00		0.057000	---	---	---	16.433	---	---	---	1016.44	20.237	16.433	---	---	50.069	---	---	---	72.542	---	---	---	0.655	---	---	---	
18.04.2020	14:04:24	110.00		0.065000	---	---	---	16.433	---	---	---	1016.44	20.237	16.433	---	---	50.057	---	---	---	72.543	---	---	---	0.643	---	---	---	
18.04.2020	14:04:34	120.00		0.048000	---	---	---	16.448	---	---	---	1016.41	20.313	16.448	---	---	50.083	---	---	---	72.536	---	---	---	0.655	---	---	---	
18.04.2020	14:04:44	130.00		0.061000	---	---	---	16.430	---	---	---	1016.47	20.161	16.430	---	---	50.064	---	---	---	72.542	---	---	---	0.658	---	---	---	
18.04.2020	14:04:54	140.00		0.049000	---	---	---	16.443	---	---	---	1016.35	20.092	16.443	---	---	50.081	---	---	---	72.548	---	---	---	0.639	---	---	---	
18.04.2020	14:05:04	150.00		0.059000	---	---	---	16.435	---	---	---	1016.32	19.856	16.435	---	---	50.066	---	---	---	72.521	---	---	---	0.658	---	---	---	
18.04.2020	14:05:14	160.00		0.061000	---	---	---	16.427	---	---	---	1016.41	19.817	16.427	---	---	50.064	---	---	---	72.526	---	---	---	0.639	---	---	---	
18.04.2020	14:05:24	170.00		0.053000	---	---	---	16.440	---	---	---	1016.38	19.856	16.440	---	---	50.075	---	---	---	72.548	---	---	---	0.645	---	---	---	
18.04.2020	14:05:34	180.00		0.071000	---	---	---	16.435	---	---	---	1016.41	19.856	16.435	---	---	50.047	---	---	---	72.529	---	---	---	0.637	---	---	---	
18.04.2020	14:05:44	190.00		0.061000	---	---	---	16.435	---	---	---	1016.41	19.695	16.435	---	---	50.063	---	---	---	72.536	---	---	---	0.643	---	---	---	
18.04.2020	14:05:54	200.00		0.051000	---	---	---	16.438	---	---	---	1016.41	19.779	16.438	---	---	50.079	---	---	---	72.510	---	---	---	0.642	---	---	---	
18.04.2020	14:06:04	210.00		0.070000	---	---	---	16.438	---	---	---	1016.47	19.856	16.438	---	---	50.048	---	---	---	72.526	---	---	---	0.642	---	---	---	
18.04.2020	14:06:14	220.00		0.056000	---	---	---	16.430	---	---	---	1016.47	20.016	16.430	---	---	50.072	---	---	---	72.516	---	---	---	0.668	---	---	---	
18.04.2020	14:06:24	230.00		0.063000	---	---	---	16.435	---	---	---	1016.53	20.130	16.435	---	---	50.060	---	---	---	72.511	---	---	---	0.642	---	---	---	
18.04.2020	14:06:34	240.00		0.056000	---	---	---	16.438	---	---	---	1016.50	20.092	16.438	---	---	50.070	---	---	---	72.525	---	---	---	0.641	---	---	---	
18.04.2020	14:06:44	250.00		0.050000	---	---	---	16.435	---	---	---	1016.50	20.054	16.435	---	---	50.080	---	---	---	72.508	---	---	---	0.660	---	---	---	
18.04.2020	14:06:54	260.00		0.048000	---	---	---	16.446	---	---	---	1016.53	20.016	16.446	---	---	50.083	---	---	---	72.494	---	---	---	0.665	---	---	---	
18.04.2020	14:07:04	270.00		0.063000	---	---	---	16.435	---	---	---	1016.56	19.856	16.435	---	---	50.060	---	---	---	72.498	---	---	---	0.641	---	---	---	
18.04.2020	14:07:14	280.00		0.065000	---	---	---	16.453	---	---	---	1016.51	19.817	16.453	---	---	50.054	---	---	---	72.503	---	---	---	0.642	---	---	---	
18.04.2020	14:07:24	290.00		0.058000	---	---	---	16.435	---	---	---	1016.51	19.779	16.435	---	---	50.068	---	---	---	72.509	---	---	---	0.633	---	---	---	
18.04.2020	14:07:34	300.00		0.052000	---	---	---	16.440	---	---	---	1016.51	19.856	16.440	---	---	50.077	---	---	---	72.513	---	---	---	0.625	---	---	---	
18.04.2020	14:07:44	310.00		0.059000	---	---	---	16.438	---	---	---	1016.45	19.978	16.438	---	---	50.066	---	---	---	72.486	---	---	---	0.642	---	---	---	
18.04.2020	14:07:54	320.00		0.070000	---	---	---	16.443	---	---	---	1016.48	20.016	16.443	---	---	50.047	---	---	---	72.510	---	---	---	0.624	---	---	---	
18.04.2020	14:08:04	330.00		0.064000	---	---	---	16.440	---	---	---	1016.42	20.016	16.440	---	---	50.058	---	---	---	72.493	---	---	---	0.638	---	---	---	
18.04.2020	14:08:14	340.00		0.058000	---	---	---	16.446	---	---	---	1016.45	20.016	16.446	---	---	50.067	---	---	---	72.498	---	---	---	0.638	---	---	---	
18.04.2020	14:08:24	350.00		0.048000	---	---	---	16.438	---	---	---	1016.51	20.016	16.438	---	---	50.083	---	---	---	72.489	---	---	---	0.641	---	---	---	
18.04.2020	14:08:34	360.00		0.059000	---	---	---	16.435	---	---	---	1016.48	19.856	16.435	---	---	50.066	---	---	---	72.505	---	---	---	0.642	---	---	---	
18.04.2020	14:08:44	370.00		0.071000	---	---	---	16.435	---	---	---	1016.48	19.833	16.435	---	---	50.046	---	---	---	72.521	---	---	---	0.642	---	---	---	
18.04.2020	14:08:54	380.00		0.062000	---	---	---	16.430	---	---	---	1016.45	19.985	16.430	---	---	50.061	---	---	---	72.497	---	---	---	0.640	---	---	---	
18.04.2020	14:09:04	390.00		0.058000	---	---	---	16.435	---	---	---	1016.48	19.909	16.435	---	---	50.068	---	---	---	72.498	---	---	---	0.657	---	---	---	
18.04.2020	14:09:14	400.00		0.044000	---	---	---	16.427	---	---	---	1016.60	19.909	16.427	---	---	50.091	---	---	---	72.482	---	---	---	0.641	---	---	---	
18.04.2020	14:09:24	410.00		0.055000	---	---	---	16.440	---	---	---	1016.48	19.909	16.440	---	---	50.072	---	---	---	72.494	---	---	---	0.639	---	---	---	
18.04.2020	14:09:34	420.00		0.054000	---	---	---	16.427	---	---	---	1016.45	19.985	16.427	---	---	50.074	---	---	---	72.487	---	---	---	0.643	---	---	---	
